matchId,squadId,oppSquadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,quartersPlayed,rebounds,tossUpWin,turnovers
95631202,803,808,80019,1,0,0,0,0,0,7,0,0,0,2,1,2,5,0,5,1,15,0,0,1,0,0,0,1,1,0,0
95631202,803,808,80019,2,0,0,0,0,0,6,3,0,0,2,0,1,5,0,5,0,15,0,0,0,0,3,1,1,0,0,1
95631202,803,808,80019,3,1,0,0,0,0,7,0,0,0,4,0,0,7,1,6,0,15,0,1,0,0,1,0,1,0,0,1
95631202,803,808,80019,4,0,0,0,0,0,7,0,0,0,2,0,1,5,1,4,0,15,0,0,1,0,0,0,1,1,0,1
95631202,803,808,80094,1,0,0,0,0,0,5,1,0,0,9,0,5,0,0,0,0,15,0,0,0,0,1,0,1,0,0,0
95631202,803,808,80094,2,0,0,0,0,0,7,1,0,0,10,0,4,0,0,0,0,15,0,0,0,0,1,2,1,0,0,0
95631202,803,808,80094,3,0,0,0,0,0,4,2,0,0,7,1,1,0,0,0,1,15,0,1,0,0,3,1,1,0,0,0
95631202,803,808,80094,4,0,0,0,0,0,4,1,0,0,10,1,3,0,0,0,1,15,0,1,0,1,2,0,1,0,0,1
95631202,803,808,80098,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,1,0,0,4,0,1,0,0,0
95631202,803,808,80098,2,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,15,0,2,0,0,11,0,1,0,0,0
95631202,803,808,80098,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631202,803,808,80098,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631202,803,808,80099,1,0,1,0,0,2,0,3,1,1,0,1,0,0,0,0,0,15,0,0,0,0,3,0,1,1,0,1
95631202,803,808,80099,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,0,1,0,0,1
95631202,803,808,80099,3,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,15,0,0,0,0,2,1,1,1,0,0
95631202,803,808,80099,4,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,15,0,2,0,0,7,0,1,0,0,1
95631202,803,808,80109,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,15,0,0,0,0,1,0,1,0,0,0
95631202,803,808,80109,2,1,0,0,0,0,1,2,0,4,0,0,0,0,0,0,0,15,0,0,0,0,2,0,1,0,0,1
95631202,803,808,80109,3,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,15,0,2,0,0,4,0,1,0,0,0
95631202,803,808,80109,4,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,15,0,0,0,0,3,0,1,0,0,0
95631202,803,808,80111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631202,803,808,80111,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631202,803,808,80111,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631202,803,808,80111,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631202,803,808,80127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631202,803,808,80127,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631202,803,808,80127,3,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,15,0,1,0,0,4,0,1,0,0,0
95631202,803,808,80127,4,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,15,0,1,0,0,4,0,1,0,0,0
95631202,803,808,80175,1,1,1,0,0,0,0,4,0,0,5,0,2,0,0,0,0,15,0,1,0,0,6,0,1,0,0,2
95631202,803,808,80175,2,1,0,0,0,0,0,1,0,0,4,0,2,0,0,0,0,15,0,0,0,0,1,1,1,0,0,1
95631202,803,808,80175,3,0,0,0,0,0,0,1,0,1,9,0,4,0,0,0,0,15,0,0,0,0,1,0,1,0,0,0
95631202,803,808,80175,4,0,0,0,0,0,0,1,0,0,7,0,3,0,0,0,0,15,0,0,0,0,1,0,1,0,0,0
95631202,803,808,80221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631202,803,808,80221,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631202,803,808,80221,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631202,803,808,80221,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631202,803,808,80444,1,0,0,0,0,0,0,0,0,0,1,0,0,12,2,10,0,15,0,0,0,0,0,0,1,0,0,1
95631202,803,808,80444,2,0,0,1,0,0,0,0,0,0,1,0,1,11,3,8,0,15,0,0,0,0,0,0,1,0,0,1
95631202,803,808,80444,3,0,0,0,0,0,0,0,0,0,2,0,2,9,0,9,0,15,0,0,0,0,0,0,1,0,0,2
95631202,803,808,80444,4,0,0,0,0,0,0,1,0,0,1,0,0,9,1,8,0,15,0,0,0,0,1,0,1,0,0,0
95631202,803,808,80580,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631202,803,808,80580,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631202,803,808,80580,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631202,803,808,80580,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631202,803,808,80776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631202,803,808,80776,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631202,803,808,80776,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631202,803,808,80776,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631202,808,803,80095,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,15,0,0,0,0,5,1,1,0,0,0
95631202,808,803,80095,2,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,15,0,0,0,0,2,1,1,0,0,0
95631202,808,803,80095,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,15,0,2,0,0,4,0,1,0,0,0
95631202,808,803,80095,4,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,1,1,0,0,0
95631202,808,803,80225,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,0,1,0,0,0
95631202,808,803,80225,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,1,1,0,0,0
