matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
95631202,803,808,5,2,1,0,4,54,54,2,10,76,6,31,63,8,55,42,3,10,4,0,13,2,1,70,6,4,55,0,17,78,76.80525164113786,70.51282051282051,70.51282051282051,0.0
95631202,808,803,1,3,0,1,1,41,55,2,9,61,6,31,65,10,55,41,6,8,4,0,22,5,1,79,4,7,45,0,18,78,76.80525164113786,70.51282051282051,70.51282051282051,0.0
