matchId,squadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,quartersPlayed,rebounds,tossUpWin
107241004,801,80301,1,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,4.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,2.5,0.0,0.0,7.0,0.0,1.0,2.0,10.0,1.0,0.0,0.0
107241004,801,80301,2,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,7.0,5.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,20.5,0.0,0.0,7.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
107241004,801,80301,3,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,10.0,9.0,10.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,26.0,0.0,0.0,10.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0
107241004,801,80301,4,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,20.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0
107241004,801,80440,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,14.5,4.0,0.0,0.0,7.0,1.0,0.0,3.0,1.0,1.0,0.0
107241004,801,80440,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0,3.0,0.0,0.0,6.0,2.0,1.0,4.0,1.0,0.0,0.0
107241004,801,80440,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,-1.5,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
107241004,801,80440,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,-0.5,3.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
107241004,801,80449,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,2.0,0.0,0.0,2.0,1.0,4.0,3.0,1.0,1.0,0.0,15.0,2.0,-27.0,0.0,0.0,2.0,1.0,1.0,4.0,6.0,1.0,0.0,0.0
107241004,801,80449,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107241004,801,80449,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107241004,801,80449,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107241004,801,80830,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,40.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0
107241004,801,80830,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,22.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0
107241004,801,80830,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0
107241004,801,80830,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,16.0,2.0,0.0,0.0,4.0,1.0,0.0,4.0,1.0,1.0,0.0
107241004,801,999806,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,7.0,8.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,11.0,0.0,0.0,8.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0
107241004,801,999806,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,7.0,9.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,11.0,0.0,0.0,9.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0
107241004,801,999806,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0
107241004,801,999806,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107241004,801,1001717,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107241004,801,1001717,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,15.0,0.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,0.0,0.0
107241004,801,1001717,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,1.0,1.0,11.0,2.0,9.0,0.0,0.0,15.0,0.0,22.0,0.0,0.0,1.0,0.0,3.0,1.0,14.0,1.0,0.0,0.0
107241004,801,1001717,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,8.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,1.0,1.0,0.0
107241004,801,1004493,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107241004,801,1004493,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107241004,801,1004493,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107241004,801,1004493,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107241004,801,1007298,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,8.0,0.0,0.0,15.0,1.0,12.5,0.0,0.0,0.0,1.0,1.0,1.0,11.0,1.0,0.0,0.0
107241004,801,1007298,2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,10.0,3.0,3.0,0.0,0.0,2.0,3.0,5.0,0.0,5.0,1.0,0.0,15.0,0.0,8.0,1.0,0.0,3.0,2.0,0.0,2.0,10.0,1.0,0.0,0.0
107241004,801,1007298,3,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,7.0,0.0,0.0,15.0,0.0,12.5,0.0,0.0,1.0,1.0,0.0,1.0,14.0,1.0,0.0,0.0
107241004,801,1007298,4,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,14.0,2.0,3.0,1.0,0.0,2.0,2.0,11.0,3.0,8.0,2.0,1.0,15.0,0.0,15.5,0.0,0.0,3.0,0.0,0.0,2.0,20.0,1.0,0.0,0.0
