matchId,playerId,squadId,minutesPlayed
117060202,1019167,804,40.0
117060202,1013077,804,40.0
117060202,1022297,804,20.0
117060202,991901,804,40.0
117060202,1007302,804,20.0
117060202,994213,804,40.0
117060202,1004510,804,40.0
117060202,994224,804,20.0
117060202,1001701,804,20.0
117060202,80577,804,0.0
117060202,995218,804,0.0
117060202,1013675,806,37.18333333333333
117060202,999128,806,22.816666666666666
117060202,80439,806,40.0
117060202,80574,806,22.716666666666665
117060202,1014127,806,40.0
117060202,998404,806,40.0
117060202,1007299,806,20.0
117060202,1009742,806,17.283333333333335
117060202,1013431,806,20.0
117060202,1003784,806,20.0
