matchId,playerId,squadId,minutesPlayed
90840505,80111,803,60.0
90840505,80156,803,60.0
90840505,80403,803,60.516666666666666
90840505,80154,803,60.516666666666666
90840505,80099,803,60.516666666666666
90840505,80098,803,45.31666666666667
90840505,80127,803,60.516666666666666
90840505,80175,803,15.2
90840505,80109,803,21.283333333333335
90840505,80058,803,0.0
90840505,80565,803,0.0
90840505,80427,803,0.0
90840505,993463,806,60.516666666666666
90840505,80072,806,60.0
90840505,80178,806,60.0
90840505,80069,806,60.0
90840505,991904,806,60.0
90840505,80470,806,60.516666666666666
90840505,80048,806,60.0
90840505,80038,806,0.0
90840505,80179,806,0.0
90840505,995217,806,0.0
90840505,80052,806,0.0
90840505,995216,806,0.0
