matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,lastCentrePass,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,timeToScore,timeout,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
127150201,807,810,72,7,72,7,3,1,2,0,1,56,81,49,7,7,9,16,61,94,16,75,17,61,3,49,79,15,61,3,64,47,12,5,4,5,Q4 12:20,2,47,509,7,0,56,15,67,19,13,50,54,30,0,0,1,56,9,7.05,90.95,90.95,70.36833424958769,61.416184971098275,8.952149278489415
127150201,810,807,54,8,54,8,4,1,0,2,0,49,72,40,5,5,11,16,52,77,10,60,20,48,3,42,62,11,48,3,51,42,6,3,5,4,Q4 14:46,5,36,339.5,10,1,50,9,54,25,5,40,46,32,0,0,0,33,9,3.96,83.03999999999999,83.03999999999999,61.416184971098275,70.36833424958769,-8.952149278489415
