matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
95630205,806,809,3,2,0,0,0,45,49,5,16,71,11,28,62,14,48,31,9,8,6,0,15,2,7,65,15,7,49,0,27,87,85.0624660510592,55.172413793103445,50.588235294117645,4.5841784989858
95630205,809,806,7,7,0,0,1,40,36,8,21,60,15,21,60,17,43,24,10,9,7,0,20,4,1,56,9,12,51,0,29,85,83.10700706137969,50.588235294117645,55.172413793103445,-4.5841784989858
