matchId,playerId,squadId,startingPos,startingTime,finishPos,finishTime,duration,oppSquadId
98430102,80052,811,GS,0,GS,3637,3637,812
98430102,993463,811,GA,0,S,1551,1551,812
98430102,993463,811,S,1551,S,3637,2086,812
98430102,80009,811,WA,0,GA,1551,1551,812
98430102,80009,811,GA,1551,GA,3637,2086,812
98430102,994224,811,C,0,C,3637,3637,812
98430102,991905,811,WD,0,S,3347,3347,812
98430102,991905,811,S,3347,S,3637,290,812
98430102,80076,811,GD,0,S,2727,2727,812
98430102,80076,811,S,2727,S,3637,910,812
98430102,80048,811,GK,0,GK,3637,3637,812
98430102,80577,811,S,0,S,3637,3637,812
98430102,80574,811,S,0,WA,1551,1551,812
98430102,80574,811,WA,1551,WA,3637,2086,812
98430102,80299,811,S,0,WD,3347,3347,812
98430102,80299,811,WD,3347,WD,3637,290,812
98430102,80470,811,S,0,GD,2727,2727,812
98430102,80470,811,GD,2727,GD,3637,910,812
98430102,80113,811,S,0,S,3637,3637,812
98430102,80137,812,GS,0,S,1818,1818,811
98430102,80137,812,S,1818,GS,2727,909,811
98430102,80137,812,GS,2727,GS,3637,910,811
98430102,999128,812,GA,0,GS,1818,1818,811
98430102,999128,812,GS,1818,S,2727,909,811
98430102,999128,812,S,2727,S,3637,910,811
98430102,80148,812,WA,0,S,1818,1818,811
98430102,80148,812,S,1818,WA,2727,909,811
98430102,80148,812,WA,2727,WA,3637,910,811
98430102,80143,812,C,0,S,2727,2727,811
98430102,80143,812,S,2727,S,3637,910,811
98430102,80146,812,WD,0,WA,1818,1818,811
98430102,80146,812,WA,1818,C,2727,909,811
98430102,80146,812,C,2727,C,3637,910,811
98430102,80530,812,GD,0,S,1369,1369,811
98430102,80530,812,S,1369,S,3637,2268,811
98430102,80127,812,GK,0,GK,3637,3637,811
98430102,1003754,812,S,0,S,3637,3637,811
98430102,1001846,812,S,0,GA,1818,1818,811
98430102,1001846,812,GA,1818,GA,3637,1819,811
98430102,80536,812,S,0,S,3637,3637,811
98430102,80569,812,S,0,WD,1818,1818,811
98430102,80569,812,WD,1818,WD,3637,1819,811
98430102,80813,812,S,0,GD,1369,1369,811
98430102,80813,812,GD,1369,GD,3637,2268,811
