matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
98430102,811,812,5,7,0,0,0,53,32,3,17,432,78,13,43,72,12,60,35,11,7,10,0,11,2,5,347,43,12,89,5,49,0,19,88.09458344789662,67.41573033707866,59.45945945945946,7.956270877619197
98430102,812,811,5,4,0,0,1,50,25,3,15,396,61,9,26,53,9,44,30,6,5,6,0,11,2,2,326,36,9,74,5,51,0,23,73.24718174319494,59.45945945945946,67.41573033707866,-7.956270877619197
