matchId,playerId,squadId,minutesPlayed,oppSquadId
99730101,80113,811,30.616666666666667,833
99730101,80009,811,45.81666666666667,833
99730101,80041,811,60.916666666666664,833
99730101,80833,811,30.616666666666667,833
99730101,991905,811,45.71666666666667,833
99730101,80076,811,45.81666666666667,833
99730101,80048,811,45.81666666666667,833
99730101,80470,811,30.3,833
99730101,993358,811,15.1,833
99730101,80052,811,30.3,833
99730101,994224,811,30.3,833
99730101,80475,811,15.1,833
99730101,1001865,833,60.916666666666664,811
99730101,80816,833,30.616666666666667,811
99730101,80558,833,60.916666666666664,811
99730101,80552,833,53.65,811
99730101,80819,833,60.916666666666664,811
99730101,80559,833,60.916666666666664,811
99730101,999135,833,60.916666666666664,811
99730101,1006585,833,0.0,811
99730101,1001943,833,7.266666666666667,811
99730101,1006586,833,0.0,811
99730101,1006587,833,30.3,811
99730101,995127,833,0.0,811
