matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
99730101,811,833,3,4,0,1,1,54,38,5,15,221,82,15,49,75,7,68,41,8,12,10,0,12,2,1,136,50,12,138,7,50,0,65,135.9233926128591,49.275362318840585,30.28169014084507,18.993672177995517
99730101,833,811,4,6,1,0,1,49,52,3,11,197,72,9,31,57,14,43,27,5,9,6,0,10,3,0,122,62,6,142,6,50,0,88,139.86320109439123,30.28169014084507,49.275362318840585,-18.993672177995517
