matchId,playerId,squadId,startingPos,startingTime,finishPos,finishTime,duration,oppSquadId
99730101,80113,811,GS,0,S,1837,1837,833
99730101,80113,811,S,1837,S,3655,1818,833
99730101,80009,811,GA,0,S,2749,2749,833
99730101,80009,811,S,2749,S,3655,906,833
99730101,80041,811,WA,0,WA,3655,3655,833
99730101,80833,811,C,0,S,1837,1837,833
99730101,80833,811,S,1837,S,3655,1818,833
99730101,991905,811,WD,0,S,1837,1837,833
99730101,991905,811,S,1837,WD,2749,912,833
99730101,991905,811,WD,2749,WD,3655,906,833
99730101,80076,811,GD,0,WD,1837,1837,833
99730101,80076,811,WD,1837,S,2749,912,833
99730101,80076,811,S,2749,S,3655,906,833
99730101,80048,811,GK,0,S,2749,2749,833
99730101,80048,811,S,2749,S,3655,906,833
99730101,80470,811,S,0,GD,1837,1837,833
99730101,80470,811,GD,1837,GD,3655,1818,833
99730101,993358,811,S,0,GK,2749,2749,833
99730101,993358,811,GK,2749,GK,3655,906,833
99730101,80052,811,S,0,GS,1837,1837,833
99730101,80052,811,GS,1837,GS,3655,1818,833
99730101,994224,811,S,0,C,1837,1837,833
99730101,994224,811,C,1837,C,3655,1818,833
99730101,80475,811,S,0,GA,2749,2749,833
99730101,80475,811,GA,2749,GA,3655,906,833
99730101,1001865,833,GS,0,GS,3655,3655,811
99730101,80816,833,GA,0,S,1837,1837,811
99730101,80816,833,S,1837,S,3655,1818,811
99730101,80558,833,WA,0,WA,3655,3655,811
99730101,80552,833,C,0,S,3219,3219,811
99730101,80552,833,S,3219,S,3655,436,811
99730101,80819,833,WD,0,WD,3655,3655,811
99730101,80559,833,GD,0,GD,3655,3655,811
99730101,999135,833,GK,0,GK,3655,3655,811
99730101,1006585,833,S,0,S,3655,3655,811
99730101,1001943,833,S,0,C,3219,3219,811
99730101,1001943,833,C,3219,C,3655,436,811
99730101,1006586,833,S,0,S,3655,3655,811
99730101,1006587,833,S,0,GA,1837,1837,811
99730101,1006587,833,GA,1837,GA,3655,1818,811
99730101,995127,833,S,0,S,3655,3655,811
