matchId,squadId,oppSquadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,quartersPlayed,rebounds,tossUpWin,turnovers,reboundsPer60,penaltiesPer60,gainPer60,possessionsPer60,offensiveReboundsPer60,goalMissesPer60,blockedPer60,passesPer60,goalAssistsPer60,disposalsPer60,tossUpWinPer60,centrePassReceivesPer60,obstructionPenaltiesPer60,feedsPer60,goalsPer60,offsidesPer60,badPassesPer60,defensiveReboundsPer60,breaksPer60,blocksPer60,badHandsPer60,missedGoalTurnoverPer60,goalAttemptsPer60,deflectionsPer60,contactPenaltiesPer60,quartersPlayedPer60,minutesPlayedPer60,turnoversPer60,pickupsPer60,interceptsPer60,plusMinus,plusMinusPer60
99730101,811,833,80009,0,0,0,0,1,11,1,0,0,32,16,0,9,16,4,12,0,45.81666666666667,0,2,1,0,16,3,2,31,3,1,0,8,1.3095671153146597,3.9287013459439795,0.0,40.596580574754455,1.3095671153146597,5.238268461258639,0.0,20.953073845034556,11.786104037831938,41.90614769006911,0.0,14.405238268461257,2.6191342306293195,20.953073845034556,15.714805383775918,0.0,0.0,0.0,1.3095671153146597,0.0,0.0,0.0,20.953073845034556,0.0,1.3095671153146597,3.9287013459439795,60.0,10.476536922517278,2.6191342306293195,0.0,20.0,26.191342306293194
99730101,811,833,80041,2,1,0,0,0,30,3,0,1,22,22,0,13,0,0,0,0,60.916666666666664,0,1,0,0,22,4,1,31,4,0,0,8,0.0,3.9398084815321477,0.0,30.533515731874143,0.0,0.0,0.0,21.66894664842681,12.80437756497948,21.66894664842681,0.0,29.548563611491108,0.9849521203830369,21.66894664842681,0.0,0.0,0.9849521203830369,0.0,0.0,0.0,1.9699042407660738,0.0,0.0,0.9849521203830369,2.954856361149111,3.9398084815321477,60.0,7.879616963064295,0.9849521203830369,0.0,25.0,24.623803009575923
99730101,811,833,80048,0,1,0,0,0,0,8,5,7,4,0,11,0,0,0,0,6,45.81666666666667,0,1,0,0,0,9,2,17,3,5,0,10,6.5478355765732985,11.786104037831938,14.405238268461257,22.262640960349216,0.0,0.0,0.0,0.0,0.0,5.238268461258639,0.0,0.0,1.3095671153146597,0.0,0.0,0.0,1.3095671153146597,6.5478355765732985,0.0,0.0,0.0,0.0,0.0,9.166969807202618,10.476536922517278,3.9287013459439795,60.0,13.095671153146597,2.6191342306293195,7.857402691887959,20.0,26.191342306293194
99730101,811,833,80052,0,0,0,0,0,0,1,0,1,24,1,0,1,23,0,23,0,30.3,0,0,0,0,1,1,0,23,2,0,0,1,0.0,1.9801980198019802,0.0,45.54455445544554,0.0,0.0,0.0,1.9801980198019802,1.9801980198019802,47.524752475247524,0.0,0.0,0.0,1.9801980198019802,45.54455445544554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.54455445544554,1.9801980198019802,1.9801980198019802,3.9603960396039604,60.0,1.9801980198019802,0.0,0.0,9.0,17.821782178217823
99730101,811,833,80076,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,45.81666666666667,0,2,0,0,0,5,1,2,3,0,0,5,0.0,6.5478355765732985,0.0,2.6191342306293195,0.0,0.0,0.0,0.0,0.0,1.3095671153146597,0.0,0.0,2.6191342306293195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3095671153146597,3.9287013459439795,3.9287013459439795,60.0,6.5478355765732985,1.3095671153146597,0.0,20.0,26.191342306293194
99730101,811,833,80113,0,0,0,0,0,0,0,0,0,30,0,0,0,30,2,28,0,30.616666666666667,0,0,1,0,0,0,0,31,2,1,0,0,1.95971692977681,0.0,0.0,60.75122482308111,1.95971692977681,3.91943385955362,0.0,0.0,0.0,58.7915078933043,0.0,0.0,0.0,0.0,54.87207403375068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.7915078933043,0.0,0.0,3.91943385955362,60.0,0.0,0.0,0.0,16.0,31.35547087642896
99730101,811,833,80470,0,0,0,1,0,2,3,0,1,0,0,2,0,0,0,0,2,30.3,0,1,0,0,0,4,1,6,2,0,0,4,0.0,7.920792079207921,3.9603960396039604,11.881188118811881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9603960396039604,1.9801980198019802,0.0,0.0,0.0,0.0,0.0,0.0,1.9801980198019802,0.0,0.0,0.0,1.9801980198019802,5.9405940594059405,3.9603960396039604,60.0,7.920792079207921,1.9801980198019802,3.9603960396039604,9.0,17.821782178217823
99730101,811,833,80475,0,0,0,0,0,6,0,0,0,9,3,1,2,6,1,5,1,15.1,0,0,0,0,3,0,0,13,1,0,0,1,0.0,0.0,3.9735099337748347,51.65562913907285,0.0,3.9735099337748347,0.0,11.920529801324504,7.9470198675496695,35.76158940397351,0.0,23.841059602649008,0.0,11.920529801324504,19.867549668874172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.841059602649008,0.0,0.0,3.9735099337748347,60.0,3.9735099337748347,0.0,3.9735099337748347,5.0,19.867549668874172
99730101,811,833,80833,0,2,0,0,0,0,2,0,1,44,17,0,10,0,0,0,0,30.616666666666667,0,3,0,0,44,5,3,30,2,0,0,7,0.0,9.79858464888405,0.0,58.7915078933043,0.0,0.0,0.0,86.22754491017965,19.5971692977681,86.22754491017965,0.0,0.0,5.87915078933043,33.31518780620577,0.0,0.0,3.91943385955362,0.0,0.0,0.0,0.0,0.0,0.0,1.95971692977681,3.91943385955362,3.91943385955362,60.0,13.71801850843767,5.87915078933043,0.0,16.0,31.35547087642896
99730101,811,833,991905,0,0,0,0,0,5,8,0,2,1,1,1,1,0,0,0,1,45.71666666666667,0,0,0,0,1,8,0,6,3,0,0,7,0.0,10.49945315348159,1.3124316441851986,7.874589865111192,0.0,0.0,0.0,1.3124316441851986,1.3124316441851986,1.3124316441851986,0.0,6.562158220925993,0.0,1.3124316441851986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6248632883703973,10.49945315348159,3.937294932555596,60.0,9.18702150929639,0.0,1.3124316441851986,21.0,27.561064527889172
