matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
98180805,803,2,5,0,0,3,61,45,2,8,212,76,10,45,68,5,63,52,7,3,8,0,17,2,1,137,62,5,76,4,51,0,10,75.58011049723757,82.89473684210526,87.01298701298701,-4.118250170881751
98180805,808,1,2,0,0,2,59,37,1,9,231,89,8,48,77,10,67,52,7,6,7,0,10,6,1,148,47,8,77,7,49,0,6,76.57458563535911,87.01298701298701,82.89473684210526,4.118250170881751
