matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
117080102,807,8119,42,8,42,8,1,4,0,0,1,41,77,42,3,3,7,10,46,53,6,67,15,40,6,42,50,4,40,6,46,36,4,6,6,3,0,100,265,8,0,50,6,52,15,4,47,0,75,7,4.0,61.0,91.5,75.40983606557377,72.72727272727273,2.682563338301037
117080102,8119,807,52,2,52,2,0,3,0,0,1,39,85,27,2,2,3,5,46,56,8,63,12,46,2,40,54,6,46,2,48,40,5,3,3,6,2,50,284,3,0,30,4,50,14,3,53,0,43,8,3.0,66.0,99.0,72.72727272727273,75.40983606557377,-2.682563338301037
