matchId,squadId,oppSquadId,playerId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,tossUpWin,unforcedTurnovers,reboundsPer60,netPointsPer60,centrePassToGoalPercPer60,penaltiesPer60,deflectionWithNoGainPer60,generalPlayTurnoversPer60,goal_from_zone2Per60,goal_from_zone1Per60,interceptPassThrownPer60,gainPer60,pointsPer60,goalMissesPer60,blockedPer60,deflectionWithGainPer60,goalAssistsPer60,tossUpWinPer60,attempt_from_zone2Per60,centrePassReceivesPer60,obstructionPenaltiesPer60,attempt_from_zone1Per60,feedsPer60,attempt2Per60,attempt1Per60,goalsPer60,offsidesPer60,badPassesPer60,goal2Per60,goal1Per60,breaksPer60,blocksPer60,badHandsPer60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,possessionChangesPer60,goalAttemptsPer60,deflectionsPer60,contactPenaltiesPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,unforcedTurnoversPer60,pickupsPer60,gainToGoalPercPer60,interceptsPer60,plusMinus,plusMinusPer60
117080102,807,8119,80530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.45,0.0,17.5,0.0,0.0,11.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,27.30819245773732,0.0,17.165149544863457,4.6814044213263974,0.0,0.0,0.0,0.0,1.5604681404421326,0.0,0.0,0.0,1.5604681404421326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5604681404421326,0.0,0.0,6.24187256176853,17.165149544863457,6.24187256176853,60.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.5604681404421326
117080102,807,8119,80833,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,20.0,0.0,0.0,4.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,40.0,0.0,25.5,1.0,0.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,38.25,0.0,4.5,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1.5,0.0,30.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,6.0,60.0,27.0,3.0,0.0,0.0,0.0,2.0,3.0
117080102,807,8119,991905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,33.5,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,100.5,0.0,12.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,6.0,60.0,0.0,0.0,6.0,0.0,3.0,-3.0,-9.0
117080102,807,8119,993463,17.0,5.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,0.0,16.0,4.0,6.0,22.0,2.0,16.0,4.0,20.0,0.0,0.0,40.0,0.0,85.5,0.0,0.0,1.0,1.0,24.0,0.0,4.0,2.0,0.0,0.0,3.0,128.25,0.0,1.5,1.5,0.0,6.0,24.0,0.0,0.0,36.0,3.0,0.0,0.0,9.0,0.0,7.5,19.5,0.0,25.5,9.0,7.5,25.5,30.0,0.0,0.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.5,1.5,6.0,60.0,9.0,0.0,1.5,0.0,0.0,2.0,3.0
117080102,807,8119,1007219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,17.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.833333333333332,0.0,12.0,4.0,0.0,21.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,25.868263473053894,0.0,45.26946107784431,2.155688622754491,2.155688622754491,0.0,0.0,0.0,2.155688622754491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.778443113772456,8.622754491017965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.155688622754491,0.0,2.155688622754491,0.0,0.0,2.155688622754491,0.0,2.155688622754491,36.64670658682635,8.622754491017965,60.0,0.0,2.155688622754491,2.155688622754491,0.0,2.155688622754491,6.0,12.934131736526947
117080102,807,8119,1007220,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,2.0,1.0,1.0,0.0,1.0,10.0,12.0,1.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,30.0,0.0,9.0,1.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,18.0,0.0,6.0,0.0,6.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,16.0,0.0,0.0,14.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,2.0,4.0,6.0,60.0,20.0,2.0,0.0,0.0,0.0,9.0,18.0
117080102,807,8119,1015274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,15.5,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,46.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,60.0,3.0,0.0,0.0,0.0,3.0,5.0,15.0
117080102,807,8119,1016035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.716666666666667,0.0,2.5,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.935601458080196,0.0,13.122721749696234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.374240583232078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.748481166464156,8.748481166464156,60.00000000000001,0.0,0.0,4.374240583232078,0.0,0.0,-1.0,-4.374240583232078
117080102,807,8119,1019380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117080102,807,8119,1021092,7.0,2.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,0.0,4.0,7.0,2.0,11.0,9.0,0.0,7.0,2.0,9.0,2.0,0.0,30.0,0.0,24.0,0.0,0.0,2.0,0.0,11.0,4.0,3.0,2.0,0.0,2.0,4.0,48.0,0.0,4.0,0.0,8.0,4.0,14.0,4.0,0.0,22.0,0.0,0.0,0.0,22.0,0.0,4.0,22.0,0.0,14.0,28.0,4.0,14.0,18.0,0.0,4.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,8.0,18.0,0.0,4.0,6.0,60.0,22.0,4.0,0.0,0.0,0.0,-2.0,-4.0
