matchId,playerId,squadId,minutesPlayed
117080102,993463,807,40.0
117080102,1021092,807,30.0
117080102,1007220,807,30.0
117080102,80833,807,40.0
117080102,1015274,807,20.0
117080102,1007219,807,27.833333333333332
117080102,80530,807,38.45
117080102,1021253,807,20.0
117080102,991905,807,20.0
117080102,1019380,807,0.0
117080102,1025020,807,0.0
117080102,1016035,807,13.716666666666667
117080102,1010545,8119,40.0
117080102,1001711,8119,27.433333333333334
117080102,80575,8119,40.0
117080102,1004473,8119,40.0
117080102,80299,8119,40.0
117080102,1026855,8119,40.0
117080102,1001716,8119,36.916666666666664
117080102,1014126,8119,12.566666666666666
117080102,994225,8119,0.0
117080102,1014129,8119,3.0833333333333335
117080102,1015270,8119,0.0
117080102,1001707,8119,0.0
