matchId,playerId,squadId,startingPos,startingTime,finishPos,finishTime,duration
117080102,993463,807,GS,0,GA,1200,1200
117080102,993463,807,GA,1200,GA,2400,1200
117080102,1021092,807,GA,0,WA,1200,1200
117080102,1021092,807,WA,1200,S,1800,600
117080102,1021092,807,S,1800,S,2400,600
117080102,1007220,807,WA,0,S,1200,1200
117080102,1007220,807,S,1200,WA,1800,600
117080102,1007220,807,WA,1800,WA,2400,600
117080102,80833,807,C,0,C,2400,2400
117080102,1015274,807,WD,0,S,1200,1200
117080102,1015274,807,S,1200,S,2400,1200
117080102,1007219,807,GD,0,S,1577,1577
117080102,1007219,807,S,1577,GK,1800,223
117080102,1007219,807,GK,1800,S,1893,93
117080102,1007219,807,S,1893,S,2400,507
117080102,80530,807,GK,0,S,1800,1800
117080102,80530,807,S,1800,GK,1893,93
117080102,80530,807,GK,1893,GK,2400,507
117080102,1021253,807,S,0,GS,1200,1200
117080102,1021253,807,GS,1200,GS,2400,1200
117080102,991905,807,S,0,WD,1200,1200
117080102,991905,807,WD,1200,WD,2400,1200
117080102,1019380,807,S,0,S,2400,2400
117080102,1025020,807,S,0,S,2400,2400
117080102,1016035,807,S,0,GD,1577,1577
117080102,1016035,807,GD,1577,GD,2400,823
117080102,1010545,8119,GS,0,GS,2400,2400
117080102,1001711,8119,GA,0,S,1646,1646
117080102,1001711,8119,S,1646,S,2400,754
117080102,80575,8119,WA,0,WA,2400,2400
117080102,1004473,8119,C,0,C,2400,2400
117080102,80299,8119,WD,0,WD,2400,2400
117080102,1026855,8119,GD,0,GD,2400,2400
117080102,1001716,8119,GK,0,S,2016,2016
117080102,1001716,8119,S,2016,GK,2201,185
117080102,1001716,8119,GK,2201,GK,2400,199
117080102,1014126,8119,S,0,GA,1646,1646
117080102,1014126,8119,GA,1646,GA,2400,754
117080102,994225,8119,S,0,S,2400,2400
117080102,1014129,8119,S,0,GK,2016,2016
117080102,1014129,8119,GK,2016,S,2201,185
117080102,1014129,8119,S,2201,S,2400,199
117080102,1015270,8119,S,0,S,2400,2400
117080102,1001707,8119,S,0,S,2400,2400
