matchId,squadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
113911103,801,38.0,7.0,38.0,7.0,10.0,3.0,0.0,0.0,0.0,51.0,54.0,47.0,2.0,2.0,10.0,12.0,43.0,64.0,11.0,18.0,37.0,34.0,5.0,37.0,45.0,6.0,34.0,5.0,39.0,29.0,2.0,8.0,12.0,9.0,5.0,0.0,87.5,12.0,4.0,59.0,7.0,44.0,42.0,1.0,45.0,0.0,57.0,23.0,0.0,88.0,88.0,44.31818181818182,66.66666666666666,-22.348484848484837
113911103,810,71.0,5.0,71.0,5.0,1.0,1.0,0.0,0.0,0.0,48.0,72.0,29.0,3.0,3.0,10.0,13.0,72.0,91.0,19.0,58.0,23.0,63.0,3.0,62.0,76.0,10.0,63.0,3.0,66.0,39.0,11.0,16.0,9.0,12.0,2.0,50.0,406.0,11.0,2.0,40.0,8.0,69.0,25.0,7.0,55.0,0.0,70.0,14.0,5.0,99.0,99.0,66.66666666666666,44.31818181818182,22.348484848484837
