matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
111080301,810,8118,61.0,14.0,61.0,14.0,3.0,2.0,0.0,0.0,2.0,62.0,72.0,36.0,1.0,1.0,7.0,8.0,176.0,72.0,87.0,14.0,57.0,24.0,58.0,5.0,60.0,75.0,12.0,58.0,5.0,63.0,48.0,8.0,7.0,9.0,10.0,0.0,17.0,374.5,6.0,1.0,87.0,43.0,7.0,68.0,26.0,107.0,5.0,50.0,0.0,28.0,2.0,106.70360110803324,58.87850467289719,69.0,-10.121495327102807
111080301,8118,810,71.0,7.0,71.0,7.0,4.0,2.0,0.0,0.0,1.0,65.0,75.0,35.0,5.0,5.0,14.0,19.0,177.0,69.0,89.0,17.0,71.0,23.0,63.0,6.0,60.0,78.0,9.0,63.0,6.0,69.0,51.0,12.0,6.0,10.0,9.0,0.0,56.0,426.5,12.0,3.0,89.0,47.0,11.0,75.0,25.0,100.0,8.0,50.0,0.0,23.0,5.0,99.7229916897507,69.0,58.87850467289719,10.121495327102807
