matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
98430101,811,812,4,6,0,0,1,50,51,3,11,448,62,12,41,69,11,58,30,12,8,9,0,7,3,0,363,58,9,88,6,51,0,22,85.73748308525033,65.9090909090909,64.19753086419753,1.7115600448933748
98430101,812,811,4,6,0,0,3,48,39,3,13,400,57,12,35,57,5,52,35,5,5,9,0,7,1,0,333,46,7,81,4,49,0,25,78.91745602165088,64.19753086419753,65.9090909090909,-1.7115600448933748
