matchId,squadId,oppSquadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,quartersPlayed,rebounds,tossUpWin,turnovers
98430101,811,812,80009,1,0,0,0,0,0,5,0,0,1,16,4,0,3,0,0,0,0,15,0,0,0,0,16,0,0,5,1,0,0,0
98430101,811,812,80009,2,2,1,0,0,0,3,1,0,0,30,7,0,4,0,0,0,0,15,0,1,0,0,30,2,0,3,1,0,0,3
98430101,811,812,80009,3,0,0,0,0,0,7,0,0,0,28,7,0,4,4,0,4,0,15,0,0,0,0,23,0,0,12,1,0,0,0
98430101,811,812,80009,4,0,0,0,0,0,7,0,0,0,27,3,0,2,5,1,4,0,15,0,1,0,0,21,1,1,14,1,0,0,0
98430101,811,812,80048,1,0,0,0,0,0,0,5,0,0,5,0,1,0,0,0,0,1,15,0,1,0,0,4,6,0,2,1,0,0,0
98430101,811,812,80048,2,0,0,0,0,0,0,3,0,3,8,0,2,0,0,0,0,2,15,0,0,0,0,7,3,0,3,1,0,0,0
98430101,811,812,80048,3,0,0,0,0,0,0,2,1,1,5,0,3,0,0,0,0,2,15,0,0,0,0,5,2,0,3,1,1,0,0
98430101,811,812,80048,4,0,0,0,0,0,0,4,0,1,7,0,1,0,0,0,0,1,15,0,0,0,0,5,4,0,3,1,0,0,0
98430101,811,812,80052,1,0,0,0,0,0,0,0,0,0,17,1,0,0,13,1,12,0,15,0,0,0,0,3,0,1,15,1,0,0,1
98430101,811,812,80052,2,0,0,0,0,0,0,0,0,0,19,0,0,0,12,3,9,0,15,0,0,1,0,7,0,0,13,1,1,0,0
98430101,811,812,80052,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98430101,811,812,80052,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98430101,811,812,80076,1,0,0,0,0,0,2,1,0,0,6,0,1,0,0,0,0,1,15,0,1,0,0,6,2,0,3,1,0,0,0
98430101,811,812,80076,2,0,0,0,0,0,0,2,1,0,5,0,1,0,0,0,0,0,15,0,0,0,0,5,2,0,1,1,1,0,0
98430101,811,812,80076,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
98430101,811,812,80076,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98430101,811,812,80113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98430101,811,812,80113,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98430101,811,812,80113,3,1,0,0,0,0,0,0,0,1,19,1,0,1,12,1,11,0,15,0,0,1,0,7,0,1,14,1,1,0,1
98430101,811,812,80113,4,0,0,0,0,0,0,3,0,0,19,0,0,0,9,0,9,0,15,0,0,1,0,10,3,0,10,1,1,0,1
98430101,811,812,80299,1,0,1,0,0,0,0,2,0,0,14,5,0,2,0,0,0,0,15,0,0,0,0,13,2,0,1,1,0,0,2
98430101,811,812,80299,2,0,0,0,0,0,0,1,0,0,16,5,0,5,0,0,0,0,15,0,0,0,0,16,1,0,0,1,0,0,0
98430101,811,812,80299,3,1,1,0,0,0,0,1,0,0,19,6,0,3,0,0,0,0,15,0,0,0,0,18,1,0,1,1,0,0,3
98430101,811,812,80299,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98430101,811,812,80470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98430101,811,812,80470,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98430101,811,812,80470,3,0,0,0,0,0,1,3,1,1,10,0,1,0,0,0,0,0,15,0,0,0,0,10,3,2,5,1,1,0,0
98430101,811,812,80470,4,0,0,0,0,0,1,0,0,1,10,0,0,0,0,0,0,0,15,0,1,0,0,10,1,2,4,1,0,0,0
98430101,811,812,80574,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98430101,811,812,80574,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98430101,811,812,80574,3,0,0,0,0,1,3,0,0,0,20,4,0,3,0,0,0,0,15,0,0,0,0,18,0,0,5,1,0,0,2
98430101,811,812,80574,4,0,0,0,0,0,4,0,0,0,21,3,0,2,0,0,0,0,15,0,0,0,0,21,0,0,4,1,0,0,0
98430101,811,812,80577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98430101,811,812,80577,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98430101,811,812,80577,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98430101,811,812,80577,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98430101,811,812,991905,1,0,0,0,0,0,2,0,0,1,11,0,2,0,0,0,0,2,15,0,0,0,0,11,0,0,4,1,0,0,0
98430101,811,812,991905,2,0,0,0,0,0,3,3,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,14,3,0,4,1,0,0,1
98430101,811,812,991905,3,0,0,0,0,0,0,2,0,0,12,1,0,0,0,0,0,0,15,0,1,0,0,12,3,0,0,1,0,0,0
98430101,811,812,991905,4,0,1,0,0,0,2,3,0,0,13,0,0,0,0,0,0,0,15,0,0,0,0,13,3,0,2,1,0,0,1
98430101,811,812,993463,1,0,1,0,0,0,5,4,0,0,28,6,0,5,9,4,5,0,15,0,0,0,0,17,4,1,17,1,0,0,2
98430101,811,812,993463,2,0,1,0,0,0,5,4,0,1,23,2,0,2,5,1,4,0,15,0,0,0,0,16,4,1,14,1,0,0,3
98430101,811,812,993463,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98430101,811,812,993463,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98430101,811,812,994224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98430101,811,812,994224,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98430101,811,812,994224,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98430101,811,812,994224,4,0,0,0,0,0,0,5,0,0,25,7,0,5,0,0,0,0,15,0,1,0,0,25,6,0,0,1,0,0,1
98430101,812,811,80127,1,0,1,0,0,0,0,5,2,3,7,0,2,0,0,0,0,0,15,0,1,0,0,6,6,1,4,1,2,0,1
98430101,812,811,80127,2,0,0,0,0,0,0,2,1,1,7,0,1,0,0,0,0,0,15,0,0,0,0,5,2,1,4,1,1,0,0
98430101,812,811,80127,3,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,15,0,2,0,0,2,3,0,2,1,0,0,0
98430101,812,811,80127,4,0,0,0,0,0,0,2,0,1,7,0,2,0,0,0,0,2,15,0,0,0,0,7,2,1,3,1,0,0,0
98430101,812,811,80137,1,0,0,0,0,0,0,0,0,0,10,1,0,1,6,1,5,0,15,0,0,0,0,4,0,0,6,1,0,0,0
98430101,812,811,80137,2,1,0,0,0,0,0,0,0,0,9,0,0,0,6,0,6,0,15,0,0,0,0,3,0,0,6,1,0,0,3
98430101,812,811,80137,3,0,0,0,0,0,0,0,0,0,14,0,0,0,8,2,6,0,15,0,0,0,0,6,0,0,8,1,0,0,2
98430101,812,811,80137,4,0,1,0,0,0,0,0,0,0,14,2,0,1,4,0,4,0,15,0,0,1,0,10,0,0,5,1,1,0,1
98430101,812,811,80143,1,1,0,0,0,0,0,6,0,0,10,1,0,1,0,0,0,0,15,0,0,0,0,10,6,0,0,1,0,0,2
98430101,812,811,80143,2,0,0,0,0,0,0,1,0,0,19,6,0,4,0,0,0,0,15,0,0,0,0,19,1,0,0,1,0,0,0
98430101,812,811,80143,3,0,0,0,0,0,0,1,0,2,19,6,0,4,0,0,0,0,15,0,0,0,0,19,1,0,0,1,0,0,0
98430101,812,811,80143,4,0,2,0,0,0,0,1,0,0,25,4,0,3,0,0,0,0,15,0,0,0,0,24,1,0,1,1,0,0,2
98430101,812,811,80146,1,0,0,0,0,0,1,3,0,1,11,0,1,0,0,0,0,1,15,0,1,0,0,10,4,0,3,1,0,0,0
98430101,812,811,80146,2,1,0,0,0,0,0,2,0,0,13,0,0,0,0,0,0,0,15,0,0,0,0,13,2,0,0,1,0,0,1
98430101,812,811,80146,3,0,0,0,0,0,3,1,0,0,11,0,0,0,0,0,0,0,15,0,0,0,0,11,1,0,3,1,0,0,0
98430101,812,811,80146,4,0,0,0,0,0,2,1,0,0,9,0,0,0,0,0,0,0,15,0,0,0,0,9,1,0,2,1,0,0,0
98430101,812,811,80148,1,0,0,0,0,0,8,0,0,0,21,10,0,6,0,0,0,0,15,0,0,0,0,21,0,0,8,1,0,0,0
98430101,812,811,80148,2,0,0,0,0,1,5,1,0,0,23,3,0,3,0,0,0,0,15,0,0,0,0,21,1,1,8,1,0,0,1
98430101,812,811,80148,3,0,0,0,0,1,5,0,0,0,22,8,0,4,0,0,0,0,15,0,0,0,0,21,0,0,6,1,0,0,3
98430101,812,811,80148,4,0,0,0,0,0,4,0,0,0,26,7,0,3,0,0,0,0,15,0,0,0,0,26,0,0,4,1,0,0,0
98430101,812,811,80530,1,0,0,0,0,0,2,3,0,2,8,0,0,0,0,0,0,0,15,0,1,0,0,8,4,1,4,1,0,0,0
98430101,812,811,80530,2,0,0,0,0,0,2,5,0,1,10,0,0,0,0,0,0,0,15,0,0,0,0,10,5,0,2,1,0,0,0
98430101,812,811,80530,3,0,1,0,0,0,1,3,0,1,8,0,1,0,0,0,0,1,15,0,0,0,0,8,3,1,3,1,0,0,1
98430101,812,811,80530,4,0,0,0,0,0,2,1,0,0,13,0,3,0,0,0,0,3,15,0,2,0,0,13,3,0,5,1,0,0,1
