attempt1,attempt2,goal1,goal2,goalMisses,goalAssists,feeds,feedWithAttempt,centrePassReceives,gain,intercepts,deflections,deflectionWithGain,deflectionWithNoGain,rebounds,pickups,contactPenalties,obstructionPenalties,generalPlayTurnovers,interceptPassThrown,badHands,badPasses,offsides,minutesPlayed,roundNo,squadId,oppSquadId,fantasyScore,matchId,playerId,netPoints
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8117.0,8118.0,0.0,120450103.0,1025020.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.566666666666667,2.0,8117.0,807.0,15.0,120450201.0,1025020.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,8.25,3.0,8117.0,801.0,14.0,120450302.0,1025020.0,-2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4630753512373348,0.11194207663394315,1.2036596809508915,0.0,1.2204522833346227,0.23065004159315491,0.7974327906096176,1.1580358354825573,0.8124581797038315,0.026204499736230354,0.0,0.0,0.0,0.0,10.106947847270398,5.0,8117.0,806.0,32.46358006117378,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2091948767619403,0.08249174767147671,0.6186790201487821,0.0,0.6296695461856047,0.047703884291708666,0.26558143636099885,1.1170631762635834,0.5494161170373292,0.019249590130750602,0.0,0.0,0.0,0.0,7.878670252428961,6.0,8117.0,8119.0,23.318726070387946,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13513841670713936,0.06834254471979556,0.4321291142077932,0.0,0.43475378160015915,0.031623071763916835,0.27566582929529837,1.0996215755634484,0.4285792780087548,0.018991379666220075,0.0,0.0,0.0,0.0,7.667829182781059,7.0,8117.0,810.0,21.669045652240683,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21913077490974853,0.058710457398030776,0.6390966871027617,0.0,0.6480129087899401,0.04038786818793755,0.2997094936565216,0.9632435500012204,0.3302080230220221,0.007404671982387028,0.0,0.0,0.0,0.0,7.55987850637118,8.0,8117.0,806.0,23.480511514112507,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11072126821044455,0.03367467855184733,0.4952023152186002,0.0,0.5222939062212676,0.020428246632054024,0.18732497648353522,1.014123216949743,0.3456347325587849,0.00561044255782439,0.0,0.0,0.0,0.0,6.79917616330505,9.0,8117.0,804.0,21.059605897154665,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18531957412011205,0.035818956640210384,0.4908487715516038,0.0,0.4512579579647915,0.04359838427848503,0.2354010409108728,0.8116535783078974,0.381176521681373,0.006963073431805529,0.0,0.0,0.0,0.0,6.758980754920402,10.0,8117.0,8118.0,21.825462866010923,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09711626487641137,0.03020697555002567,0.38145526578094047,0.0,0.38823162944273115,0.017560664112388248,0.15875374725468508,0.7376916708773127,0.2800193392944463,0.0018705342239618266,0.0,0.0,0.0,0.0,6.273232241288209,11.0,8117.0,8119.0,20.107355807538198,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07376677743731389,0.029942491405395982,0.2797764446937983,0.0,0.28147575188555296,0.00897997496871089,0.1546644844517185,0.7278956344397546,0.20793872704990474,0.0024441022901328497,0.0,0.0,0.0,0.0,6.119487922669107,12.0,8117.0,810.0,19.30758373950652,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10847764293880528,0.0285608843321666,0.3170977039484949,0.0,0.32195592964045944,0.011191380442670821,0.16438241559282912,0.6126220924661375,0.186444651486153,0.0,0.0,0.0,0.0,0.0,5.793646238679998,13.0,8117.0,801.0,19.77283467747699,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09926280312525332,0.026733748279823753,0.3445160049985581,0.0,0.3424561213727452,0.00889765876570709,0.16350205636461704,0.5730927276181491,0.17664583163581893,0.0,0.0,0.0,0.0,0.0,5.783539093041726,14.0,8117.0,807.0,19.85624816043209,,,
