attempt1,attempt2,goal1,goal2,goalMisses,goalAssists,feeds,feedWithAttempt,centrePassReceives,gain,intercepts,deflections,deflectionWithGain,deflectionWithNoGain,rebounds,pickups,contactPenalties,obstructionPenalties,generalPlayTurnovers,interceptPassThrown,badHands,badPasses,offsides,minutesPlayed,roundNo,squadId,oppSquadId,fantasyScore
5.607979607178427,3.4761006864988557,4.533163734690122,1.4117655716472388,2.5776043139314133,11.158460035963687,12.542974981679446,11.667595230919567,6.9189220397064854,0.0,0.0,0.2067773369121251,0.0,0.19009911853992173,0.12604709973131026,0.2858932585117135,2.1115583075335396,1.2914042204903742,2.099487688334354,0.630435766836446,0.03295948785613058,0.0,0.0,33.11900015338882,5.0,8119.0,8118.0,65.21938126880696
6.20686179639907,3.6206498791242665,4.892757726892753,1.4183327314163312,3.0130693619212368,12.20650594883192,13.929178820138116,13.051857444269931,6.990802236742631,0.0,0.0,0.1363547603444738,0.0,0.13163860569342722,0.09430630212563003,0.2579578685893045,2.194518851932634,1.0129355223377219,1.8602662344198388,0.5313501195373661,0.058215932445239545,0.0,0.0,34.91516886517551,6.0,8119.0,8117.0,68.93551434244978
4.450162746368693,3.4545324802807,3.236740163743598,1.1257611122386848,3.3223054592235086,8.570693421305236,11.576245299701496,9.788929984922728,5.839708298422431,0.0,0.0,0.05015380620131682,0.0,0.0503231233987228,0.040762210568565396,0.09885679036804236,1.5492138111926272,0.6437209953422868,2.1261596818664983,0.9661199755991797,0.018469656992084433,0.0,0.0,33.47838174917645,7.0,8119.0,801.0,41.5357697349533
5.508725785849791,3.0537340619307836,4.140725384584133,0.9423456352345362,3.0715884187590174,10.857568692906238,12.864815357382547,11.925086209837412,6.489644717419424,0.0,0.0,0.038901279320403194,0.0,0.03926358890055862,0.031796646816474296,0.08485546110773796,1.4836012313722982,0.5724205404273984,1.8138455417209645,0.49357712142522264,0.014277456016927892,0.0,0.0,32.26232230606235,8.0,8119.0,807.0,57.37226761932564
5.4037333258213325,2.8328585791706518,4.194154828036051,0.8940946789463124,2.3253795419395304,10.996557395931477,12.580994511802984,11.601795161560723,6.632956843810735,0.0,0.0,0.010636262338627077,0.0,0.009235121682781683,0.029471095460943175,0.07634824265191205,1.6338055583203388,0.7604957847541841,1.7592672907717468,0.46088459509124324,0.005410781028331189,0.0,0.0,33.35921185848218,9.0,8119.0,8118.0,61.68071268171124
4.935863276492082,2.550474547023296,3.786183405496988,0.8749474789915966,2.0403774752475243,10.236510601046637,11.001929937214612,10.741132438937711,6.190654370300751,0.0,0.0,0.010024791784302654,0.0,0.010164650537634408,0.02211225381194409,0.07051809210526315,1.4141072481469001,0.4830745870750481,1.7811414056204673,0.4817033678756476,0.004085847701149425,0.0,0.0,33.0847163085016,10.0,8119.0,806.0,59.845801417809035
5.461617913340644,2.9635218436967334,4.106368186218203,0.9034535773211338,2.6503153090376976,11.06476323407348,12.779105742812002,11.936591702524964,6.3018209794648135,0.0,0.0,0.005846762138244439,0.0,0.005753787043743898,0.013837137090513896,0.05899193331747116,1.5534893038812625,0.5319004787465544,1.5281784864566483,0.39432190827006874,0.0018516737206617931,0.0,0.0,33.57518753232884,11.0,8119.0,8117.0,61.486650112021934
4.262691245599984,2.873397519905409,3.0359352681469938,0.7319154355578197,2.9511684555073456,8.306433508022284,11.139762907963457,9.569575843582465,5.247429340551007,0.0,0.0,0.001974631092097034,0.0,0.0020048842392637383,0.012716552988389952,0.04378658770879009,1.3659654118956333,0.42705649368625026,1.857101260851312,0.6430666494493534,0.0012877115526122149,0.0,0.0,33.05685094613687,12.0,8119.0,801.0,42.77056543043725
4.3173712819658245,3.077406975708549,3.2896216094414013,0.9180359085963004,2.019767863619877,9.382252108165646,11.115121940014014,9.98127165091136,5.949953793030497,0.0,0.0,0.003434609347134537,0.0,0.004226262122202739,0.0062685152886172305,0.02944082035130312,1.6344950742502826,0.49940116308397403,1.5749714933571377,0.3722372005017916,0.006829012044576188,0.0,0.0,33.39318072556678,13.0,8119.0,804.0,55.01017947036287
4.592188869161494,4.55890769356553,3.3366375178862384,1.3838432635534084,2.9782934932677727,9.652126611908159,11.980021586523652,10.883437426385187,6.816734874313893,0.0,0.0,0.0026371429669780496,0.0,0.0026531604555638942,0.0018339595634281627,0.026727267529943113,1.3941954019354281,0.3933083306634503,1.4732761294989773,0.36578633833623914,0.0004525696483639081,0.0,0.0,32.736746640644405,14.0,8119.0,810.0,56.683417520009286
