matchId,squadId,oppSquadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,tossUpWin,unforcedTurnovers,reboundsPer60,centrePassToGoalPercPer60,penaltiesPer60,deflectionWithNoGainPer60,generalPlayTurnoversPer60,interceptPassThrownPer60,gainPer60,pointsPer60,goalMissesPer60,blockedPer60,deflectionWithGainPer60,goalAssistsPer60,tossUpWinPer60,centrePassReceivesPer60,obstructionPenaltiesPer60,feedsPer60,goalsPer60,offsidesPer60,badPassesPer60,breaksPer60,blocksPer60,badHandsPer60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,possessionChangesPer60,goalAttemptsPer60,contactPenaltiesPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,unforcedTurnoversPer60,pickupsPer60,gainToGoalPercPer60,interceptsPer60,plusMinus,plusMinusPer60
116950402,811,812,80299,0,0,0,0,0,4,0,8,0,0,1,0,0,0,0,1,0,0,0,0,1,0,60.0,0,0,0,8,3,0,1,4,0,0,0,0.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,4.0,60.0,0.0,0.0,3.0,0.0,0.0,12.0,12.0
116950402,811,812,80343,0,1,0,0,0,2,0,7,2,2,0,0,0,2,0,2,0,0,0,0,0,0,29.933333333333334,0,5,1,12,0,0,2,2,0,0,2,0.0,0.0,24.053452115812917,0.0,4.008908685968819,0.0,4.008908685968819,0.0,0.0,0.0,4.008908685968819,0.0,0.0,4.008908685968819,10.022271714922049,0.0,0.0,2.0044543429844097,2.0044543429844097,0.0,0.0,0.0,0.0,4.008908685968819,4.008908685968819,0.0,14.031180400890868,4.008908685968819,60.0,0.0,4.008908685968819,0.0,0.0,0.0,-1.0,-2.0044543429844097
116950402,811,812,80475,1,1,0,0,0,17,0,1,0,0,0,24,27,1,0,3,24,18,1,17,0,1,60.0,0,0,0,2,0,17,3,4,0,0,3,0.0,0.0,2.0,0.0,3.0,0.0,1.0,17.0,1.0,0.0,0.0,24.0,0.0,17.0,0.0,27.0,17.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,18.0,1.0,4.0,60.0,24.0,3.0,0.0,0.0,1.0,12.0,12.0
116950402,811,812,80574,0,1,0,0,0,0,0,1,2,2,2,7,15,2,0,4,7,0,0,0,2,0,60.0,0,3,0,4,3,0,4,4,0,0,2,0.0,0.0,4.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,3.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,4.0,60.0,7.0,2.0,3.0,0.0,0.0,12.0,12.0
116950402,811,812,80577,0,0,0,0,1,7,0,10,2,2,1,0,0,4,0,1,0,0,0,0,0,0,45.06666666666667,0,2,0,12,0,0,1,3,2,0,1,2.662721893491124,0.0,15.976331360946745,1.331360946745562,1.331360946745562,0.0,5.325443786982248,0.0,0.0,0.0,2.662721893491124,0.0,0.0,9.319526627218934,2.662721893491124,0.0,0.0,0.0,0.0,1.331360946745562,0.0,0.0,0.0,2.662721893491124,1.331360946745562,0.0,13.31360946745562,3.994082840236686,60.0,0.0,1.331360946745562,0.0,0.0,0.0,11.0,14.644970414201183
116950402,811,812,80701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116950402,811,812,993463,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,2,42,1,41,0,0,60.0,0,1,0,1,2,41,1,4,2,0,1,2.0,0.0,1.0,0.0,1.0,0.0,0.0,41.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,42.0,0.0,4.0,60.0,2.0,1.0,2.0,0.0,0.0,12.0,12.0
116950402,811,812,994224,0,0,0,0,0,19,0,2,0,0,0,23,37,1,0,2,21,0,0,0,0,1,60.0,0,2,0,4,3,0,2,4,0,0,2,0.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,19.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,60.0,23.0,2.0,3.0,0.0,1.0,12.0,12.0
116950402,811,812,998404,0,0,0,0,0,0,0,9,1,1,6,0,0,3,0,0,0,0,0,0,0,1,45.0,0,1,0,10,2,0,0,3,1,0,0,1.3333333333333333,0.0,13.333333333333332,8.0,0.0,0.0,4.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,12.0,4.0,60.0,0.0,0.0,2.6666666666666665,0.0,1.3333333333333333,14.0,18.666666666666664
116950402,811,812,1001357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
