matchId,squadId,oppSquadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,quartersPlayed,rebounds,tossUpWin,reboundsPer60,netPointsPer60,penaltiesPer60,centrePassToGoalPercPer60,generalPlayTurnoversPer60,deflectionWithNoGainPer60,interceptPassThrownPer60,pointsPer60,gainPer60,possessionsPer60,goalMissesPer60,blockedPer60,passesPer60,deflectionWithGainPer60,goalAssistsPer60,disposalsPer60,tossUpWinPer60,centrePassReceivesPer60,obstructionPenaltiesPer60,feedsPer60,goalsPer60,offsidesPer60,badPassesPer60,breaksPer60,blocksPer60,badHandsPer60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,possessionChangesPer60,goalAttemptsPer60,contactPenaltiesPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,pickupsPer60,interceptsPer60,gainToGoalPercPer60,plusMinus,plusMinusPer60
113150104,811,813,80113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113150104,811,813,80343,0.0,1.0,0.0,0.0,0.0,8.0,0.0,7.0,2.0,2.0,4.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,60.0,0.0,57.5,3.0,0.0,0.0,10.0,2.0,0.0,2.0,15.0,4.0,1.0,0.0,1.0,57.5,10.0,0.0,2.0,4.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,8.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,7.0,4.0,60.0,0.0,2.0,2.0,0.0,-2.0,-2.0
113150104,811,813,80473,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,11.0,9.0,10.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,22.416666666666668,0.0,13.5,0.0,0.0,10.0,5.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,36.133828996282524,13.382899628252787,0.0,2.6765799256505574,0.0,0.0,0.0,0.0,21.41263940520446,0.0,0.0,26.765799256505574,0.0,16.059479553903344,29.44237918215613,0.0,18.7360594795539,0.0,26.765799256505574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6765799256505574,0.0,13.382899628252787,5.353159851301115,60.0,24.089219330855016,0.0,0.0,0.0,-4.0,-10.70631970260223
113150104,811,813,80577,0.0,0.0,0.0,0.0,2.0,6.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.31666666666667,0.0,27.5,2.0,1.0,0.0,5.0,2.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,32.792315336204034,5.962239152037098,0.0,0.0,0.0,0.0,0.0,1.1924478304074195,11.924478304074196,0.0,0.0,0.0,1.1924478304074195,0.0,0.0,0.0,7.154686982444517,2.384895660814839,0.0,0.0,1.1924478304074195,0.0,2.384895660814839,0.0,0.0,0.0,1.1924478304074195,0.0,0.0,3.5773434912222584,4.769791321629678,60.0,0.0,2.384895660814839,0.0,0.0,-2.0,-2.384895660814839
113150104,811,813,80701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.683333333333334,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-6.196213425129088,12.392426850258175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.392426850258175,12.392426850258175,60.0,0.0,0.0,0.0,0.0,0.0,0.0
113150104,811,813,991901,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,17.0,10.0,13.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,37.583333333333336,0.0,22.5,1.0,1.0,13.0,6.0,2.0,0.0,3.0,7.0,3.0,0.0,0.0,0.0,35.92017738359202,9.57871396895787,0.0,4.789356984478935,1.5964523281596452,0.0,0.0,0.0,11.175166297117517,0.0,0.0,20.753880266075388,0.0,12.771618625277162,27.13968957871397,0.0,0.0,1.5964523281596452,20.753880266075388,0.0,1.5964523281596452,3.1929046563192904,0.0,0.0,0.0,0.0,0.0,4.789356984478935,0.0,7.982261640798226,4.789356984478935,60.0,15.964523281596453,3.1929046563192904,0.0,0.0,2.0,3.1929046563192904
113150104,811,813,994224,1.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0,0.0,0.0,27.0,20.0,27.0,0.0,0.0,5.0,17.0,0.0,0.0,0.0,1.0,0.0,60.0,0.0,22.5,3.0,0.0,27.0,11.0,1.0,0.0,5.0,8.0,4.0,0.0,0.0,0.0,22.5,11.0,0.0,5.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,27.0,0.0,17.0,27.0,0.0,7.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,8.0,4.0,60.0,20.0,1.0,0.0,0.0,-2.0,-2.0
113150104,811,813,998404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,28.5,3.0,0.0,0.0,11.0,1.0,0.0,1.0,5.0,4.0,1.0,0.0,1.0,28.5,11.0,0.0,1.0,3.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,4.0,60.0,0.0,1.0,0.0,0.0,-2.0,-2.0
113150104,811,813,1001357,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,23.0,3.0,4.0,0.0,0.0,0.0,3.0,19.0,4.0,15.0,0.0,0.0,60.0,0.0,58.5,0.0,0.0,4.0,2.0,2.0,15.0,0.0,30.0,4.0,5.0,0.0,5.0,58.5,2.0,0.0,0.0,0.0,0.0,15.0,0.0,30.0,4.0,0.0,4.0,0.0,3.0,23.0,0.0,4.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,4.0,60.0,3.0,2.0,0.0,0.0,-2.0,-2.0
113150104,811,813,1001708,0.0,2.0,2.0,0.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,40.0,4.0,4.0,0.0,0.0,5.0,2.0,35.0,7.0,28.0,0.0,0.0,60.0,0.0,28.0,1.0,0.0,4.0,8.0,1.0,28.0,6.0,47.0,4.0,0.0,0.0,0.0,28.0,8.0,0.0,5.0,0.0,0.0,28.0,0.0,47.0,7.0,2.0,4.0,0.0,2.0,40.0,0.0,10.0,1.0,4.0,28.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,35.0,7.0,4.0,60.0,4.0,1.0,0.0,0.0,-2.0,-2.0
113150104,811,813,1001711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
