matchId,squadId,oppSquadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,quartersPlayed,rebounds,tossUpWin
113150104,811,813,994224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,4.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0,1.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
113150104,811,813,994224,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,13.5,2.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
113150104,811,813,998404,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,17.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0
113150104,811,813,998404,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,3.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
113150104,811,813,998404,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
113150104,811,813,998404,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,-2.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
113150104,811,813,1001357,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0
113150104,811,813,1001357,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,5.0,0.0,0.0,15.0,0.0,20.5,0.0,0.0,1.0,0.0,1.0,5.0,0.0,12.0,1.0,3.0,0.0
113150104,811,813,1001357,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0,0.0,15.0,0.0,14.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,6.0,1.0,1.0,0.0
113150104,811,813,1001357,4,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,15.0,0.0,16.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,9.0,1.0,1.0,0.0
113150104,811,813,1001708,1,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,11.0,1.0,1.0,0.0,0.0,1.0,1.0,10.0,1.0,9.0,0.0,0.0,15.0,1.0,9.0,1.0,0.0,1.0,2.0,1.0,9.0,2.0,13.0,1.0,0.0,0.0
113150104,811,813,1001708,2,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,9.0,2.0,2.0,0.0,0.0,1.0,1.0,7.0,2.0,5.0,0.0,0.0,15.0,0.0,8.0,0.0,0.0,2.0,2.0,0.0,5.0,1.0,12.0,1.0,0.0,0.0
113150104,811,813,1001708,3,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,11.0,1.0,1.0,0.0,0.0,2.0,0.0,9.0,3.0,6.0,0.0,0.0,15.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,6.0,2.0,13.0,1.0,0.0,0.0
113150104,811,813,1001708,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,8.0,0.0,0.0,15.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,8.0,1.0,9.0,1.0,0.0,0.0
113150104,811,813,1001711,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
