matchId,squadId,oppSquadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
113150104,811,813,1,0.0,3.0,1.0,0.0,1.0,8.0,56.0,10.0,3.0,3.0,3.0,31.0,12.0,17.0,6.0,83.0,7.0,11.0,13.0,1.0,12.0,5.0,5.0,2.0,0.0,2.0,0.0,103.0,2.0,0.0,17.0,12.0,6.0,12.0,8.0,21.0,1.0,51.0,0.0,18.0,0.0,84.0,57.14285714285714,33.33333333333333,23.80952380952381
113150104,811,813,2,1.0,1.0,0.0,0.0,1.0,10.0,60.0,11.0,0.0,0.0,3.0,36.0,12.0,15.0,1.0,100.0,4.0,7.0,15.0,5.0,10.0,6.0,1.0,3.0,1.0,0.0,60.0,44.5,1.0,1.0,15.0,12.0,1.0,10.0,4.0,16.0,4.0,53.0,0.0,27.0,3.0,64.0,62.5,64.70588235294117,-2.205882352941174
113150104,811,813,3,0.0,1.0,1.0,0.0,0.0,11.0,55.0,9.0,1.0,1.0,2.0,29.0,11.0,15.0,1.0,0.0,6.0,8.0,13.0,4.0,9.0,6.0,0.0,3.0,0.0,0.0,25.0,69.5,4.0,1.0,15.0,13.0,4.0,9.0,6.0,18.0,1.0,46.0,0.0,27.0,1.0,72.0,50.0,65.0,-15.0
113150104,811,813,4,0.0,0.0,0.0,0.0,0.0,13.0,86.0,17.0,0.0,0.0,0.0,26.0,11.0,11.0,0.0,0.0,3.0,10.0,13.0,1.0,12.0,12.0,0.0,0.0,0.0,0.0,100.0,40.5,6.0,0.0,11.0,23.0,0.0,12.0,3.0,15.0,1.0,37.0,0.0,0.0,1.0,60.0,80.0,88.23529411764706,-8.235294117647058
113150104,813,811,1,0.0,2.0,0.0,1.0,1.0,7.0,33.0,8.0,1.0,1.0,2.0,23.0,8.0,10.0,1.0,100.0,10.0,6.0,8.0,2.0,6.0,3.0,1.0,2.0,2.0,0.0,50.0,20.0,1.0,1.0,10.0,9.0,3.0,6.0,11.0,18.0,1.0,49.0,0.0,25.0,1.0,72.0,33.33333333333333,57.14285714285714,-23.80952380952381
113150104,813,811,2,0.0,2.0,0.0,0.0,0.0,10.0,73.0,15.0,0.0,0.0,5.0,27.0,11.0,12.0,1.0,100.0,3.0,9.0,13.0,2.0,11.0,8.0,1.0,2.0,0.0,1.0,0.0,59.5,2.0,0.0,12.0,17.0,2.0,11.0,4.0,17.0,0.0,47.0,0.0,25.0,0.0,68.0,64.70588235294117,62.5,2.205882352941174
113150104,813,811,3,0.0,0.0,0.0,1.0,0.0,10.0,82.0,14.0,2.0,2.0,5.0,35.0,15.0,16.0,2.0,100.0,5.0,13.0,15.0,2.0,13.0,9.0,2.0,2.0,0.0,0.0,0.0,106.5,4.0,0.0,16.0,18.0,3.0,13.0,5.0,20.0,0.0,54.0,0.0,25.0,0.0,80.0,65.0,50.0,15.0
113150104,813,811,4,1.0,0.0,0.0,0.0,0.0,13.0,92.0,12.0,0.0,0.0,2.0,40.0,16.0,23.0,0.0,0.0,1.0,14.0,16.0,1.0,15.0,12.0,0.0,3.0,0.0,0.0,0.0,74.5,3.0,0.0,23.0,15.0,0.0,15.0,1.0,17.0,0.0,63.0,0.0,38.0,0.0,68.0,88.23529411764706,80.0,8.235294117647058
