matchId,playerId,squadId,minutesPlayed,oppSquadId
113150104,1001357,811,60.0,813
113150104,1001708,811,60.0,813
113150104,994224,811,60.0,813
113150104,991901,811,37.583333333333336,813
113150104,80577,811,50.31666666666667,813
113150104,80343,811,60.0,813
113150104,998404,811,60.0,813
113150104,80113,811,0.0,813
113150104,80473,811,22.416666666666668,813
113150104,1001711,811,0.0,813
113150104,1007219,811,0.0,813
113150104,80701,811,9.683333333333334,813
113150104,80710,813,60.0,811
113150104,80444,813,60.0,811
113150104,80477,813,42.65,811
113150104,1001583,813,60.0,811
113150104,994117,813,60.0,811
113150104,80225,813,60.0,811
113150104,80305,813,32.35,811
113150104,998411,813,27.65,811
113150104,80778,813,0.0,811
113150104,80427,813,0.0,811
113150104,80198,813,0.0,811
113150104,80424,813,17.35,811
