matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
111090101,804,8117,55,11,55,11,3,6,0,0,1,47,0,40,3,3,5,8,166,59,89,14,0,26,53,5,51,66,8,53,5,58,0,0,0,7,8,0,25,285,8,0,89,50,14,63,29,96.0,6,0,0,0,2.0,96.0,60.416666666666664,48.86363636363637,11.553030303030297
111090101,8117,804,42,9,42,9,4,9,0,0,1,49,0,52,1,1,7,8,128,47,66,11,0,31,39,4,40,51,8,39,4,43,0,0,0,8,7,0,13,94,13,0,66,65,4,47,35,88.0,5,0,0,0,1.0,88.0,48.86363636363637,60.416666666666664,-11.553030303030297
