matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60
80180906,802,80028,80156,80018,80021,80164,80292,80023,0,1805,0,25,0,28,1805,-3,-5.983379501385041
80180906,802,80022,80156,80028,80018,80021,80292,80023,1805,2025,25,26,28,33,220,-4,-65.45454545454545
80180906,802,80022,80156,80028,80018,80021,80314,80023,2025,2194,26,29,33,37,169,-1,-21.301775147928993
80180906,802,80022,80156,80028,80018,80021,80292,80023,2194,2742,29,34,37,47,548,-5,-32.846715328467155
80180906,802,80028,80156,80018,80021,80164,80292,80023,2742,3647,34,45,47,58,905,0,0.0
80180906,805,80198,80100,80055,80063,80109,80192,80059,0,914,0,15,0,11,914,4,15.75492341356674
80180906,805,80054,80100,80055,80063,80109,80192,80059,914,2742,15,47,11,34,1828,9,17.72428884026258
80180906,805,80054,80100,80055,80063,80109,80304,80192,2742,2905,47,49,34,35,163,1,22.085889570552148
80180906,805,80054,80100,80055,80063,80109,80192,80428,2905,2951,49,49,35,36,46,-1,-78.26086956521739
80180906,805,80054,80100,80055,80063,80304,80192,80428,2951,3647,49,58,36,45,696,0,0.0
