matchId,squadId,period,attempt_from_zone1,attempt_from_zone2,attempts1,attempts2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
111080102,801,1,13.0,1.0,13.0,1.0,0.0,2.0,0.0,0.0,0.0,14.0,53.0,13.0,3.0,3.0,3.0,6.0,37.0,13.0,19.0,5.0,60.0,10.0,11.0,1.0,11.0,14.0,2.0,11.0,1.0,12.0,8.0,3.0,1.0,2.0,2.0,0.0,84.5,5.0,1.0,19.0,18.0,3.0,13.0,10.0,26.0,0.0,49.0,0.0,13.0,0.0,102.51916757940855,46.15384615384615,53.333333333333336,-7.179487179487182
111080102,801,2,16.0,3.0,16.0,3.0,1.0,0.0,0.0,0.0,1.0,14.0,65.0,8.0,1.0,1.0,2.0,3.0,44.0,17.0,22.0,4.0,75.0,5.0,14.0,0.0,12.0,19.0,5.0,14.0,0.0,14.0,11.0,3.0,0.0,2.0,3.0,20.0,88.0,1.0,0.0,22.0,9.0,1.0,14.0,6.0,27.0,1.0,51.0,0.0,0.0,1.0,106.22950819672131,51.85185185185185,76.92307692307693,-25.071225071225086
111080102,801,3,12.0,5.0,12.0,5.0,1.0,2.0,0.0,1.0,1.0,13.0,71.0,11.0,1.0,1.0,1.0,3.0,44.0,15.0,23.0,4.0,25.0,9.0,10.0,4.0,13.0,17.0,3.0,10.0,4.0,14.0,10.0,1.0,3.0,3.0,2.0,0.0,92.0,6.0,0.0,23.0,17.0,4.0,18.0,9.0,29.0,1.0,48.0,0.0,38.0,0.0,115.61461794019934,48.275862068965516,41.935483870967744,6.340378197997772
111080102,801,4,9.0,6.0,9.0,6.0,0.0,2.0,0.0,0.0,1.0,13.0,67.0,12.0,0.0,0.0,5.0,5.0,36.0,14.0,21.0,2.0,0.0,5.0,7.0,5.0,11.0,15.0,3.0,7.0,5.0,12.0,10.0,0.0,2.0,1.0,0.0,33.0,57.0,4.0,1.0,21.0,16.0,1.0,17.0,6.0,21.0,3.0,41.0,0.0,25.0,1.0,83.25991189427313,57.14285714285714,68.0,-10.857142857142861
111080102,810,1,17.0,3.0,17.0,3.0,0.0,2.0,0.0,0.0,0.0,12.0,71.0,8.0,3.0,3.0,2.0,5.0,45.0,16.0,23.0,6.0,50.0,8.0,14.0,2.0,13.0,20.0,4.0,14.0,2.0,16.0,10.0,3.0,3.0,2.0,2.0,25.0,134.5,3.0,0.0,23.0,11.0,6.0,18.0,8.0,30.0,2.0,51.0,0.0,30.0,1.0,118.29134720700986,53.333333333333336,46.15384615384615,7.179487179487182
111080102,810,2,21.0,1.0,21.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,83.0,9.0,1.0,1.0,4.0,5.0,47.0,20.0,22.0,4.0,75.0,4.0,20.0,0.0,18.0,22.0,2.0,20.0,0.0,20.0,15.0,3.0,2.0,3.0,2.0,50.0,120.5,2.0,0.0,22.0,11.0,2.0,20.0,4.0,26.0,2.0,49.0,0.0,20.0,1.0,102.29508196721311,76.92307692307693,51.85185185185185,25.071225071225086
111080102,810,3,16.0,2.0,16.0,2.0,1.0,2.0,1.0,0.0,1.0,13.0,64.0,7.0,2.0,2.0,1.0,4.0,40.0,15.0,19.0,5.0,40.0,8.0,11.0,2.0,11.0,18.0,5.0,11.0,2.0,13.0,9.0,2.0,2.0,2.0,3.0,0.0,100.0,1.0,0.0,19.0,8.0,5.0,15.0,11.0,31.0,1.0,52.0,0.0,20.0,0.0,123.58803986710963,41.935483870967744,48.275862068965516,-6.340378197997772
111080102,810,4,15.0,5.0,15.0,5.0,0.0,1.0,0.0,0.0,2.0,12.0,80.0,7.0,0.0,0.0,1.0,1.0,53.0,20.0,27.0,2.0,50.0,2.0,13.0,4.0,17.0,20.0,3.0,13.0,4.0,17.0,12.0,1.0,4.0,0.0,1.0,0.0,87.5,5.0,0.0,27.0,12.0,1.0,21.0,4.0,25.0,2.0,59.0,0.0,40.0,0.0,99.11894273127754,68.0,57.14285714285714,10.857142857142861
