matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
95630805,801,802,3,0,0,0,3,55,53,1,11,80,6,40,75,12,63,42,9,0,5,0,12,8,1,65,14,9,50,0,21,88,84.18814775445122,71.5909090909091,59.30232558139535,12.288583509513742
95630805,802,801,3,7,0,0,0,50,45,3,9,70,8,30,62,11,51,35,7,0,4,0,6,2,4,51,8,5,50,1,26,86,82.27478076003189,59.30232558139535,71.5909090909091,-12.288583509513742
