matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
103930404,8117,8119,7.0,6.0,0.0,0.0,0.0,45.0,0.0,59.0,2.0,2.0,8.0,146.0,56.0,75.0,20.0,0.0,32.0,49.0,59.0,7.0,52.0,36.0,8.0,8.0,6.0,11.0,0.0,14.0,232.0,10.0,0.0,75.0,69.0,8.0,37.0,96.0,8.0,49.0,0.0,21.0,1.0,95.15418502202644,54.166666666666664,49.504950495049506,4.661716171617158
103930404,8119,8117,6.0,5.0,0.0,0.0,0.0,47.0,0.0,48.0,3.0,3.0,5.0,138.0,52.0,67.0,13.0,0.0,29.0,41.0,61.0,11.0,50.0,30.0,7.0,13.0,11.0,6.0,0.0,0.0,174.5,16.0,2.0,67.0,64.0,13.0,38.0,101.0,4.0,51.0,0.0,35.0,0.0,100.11013215859032,49.504950495049506,54.166666666666664,-4.661716171617158
