matchId,squadId,oppSquadId,period,attempt_from_zone1,attempt_from_zone2,attempts1,attempts2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goals1,goals2,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
124380303,806,807,1,13.0,2.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,71.0,14.0,1.0,1.0,0.0,1.0,14.0,17.0,1.0,100.0,5.0,13.0,15.0,1.0,12.0,2.0,14.0,12.0,2.0,12.0,1.0,1.0,3.0,0.0,1.0,0.0,59.5,4.0,0.0,18.0,2.0,16.0,6.0,0.0,12.0,43.0,0.0,1.0,50.0,2.0,0.0,21.0,84.0,66.66666666666666,81.81818181818183,-15.15151515151517
124380303,806,807,2,13.0,5.0,13.0,5.0,0.0,1.0,1.0,0.0,0.0,14.0,73.0,12.0,0.0,0.0,4.0,4.0,17.0,24.0,2.0,50.0,4.0,12.0,18.0,5.0,12.0,1.0,13.0,12.0,1.0,11.0,1.0,1.0,2.0,2.0,2.0,20.0,91.0,1.0,0.0,13.0,0.0,14.0,6.0,2.0,13.0,49.0,0.0,0.0,33.0,3.0,1.0,23.0,92.0,56.52173913043478,72.72727272727273,-16.205533596837952
124380303,806,807,3,10.0,5.0,10.0,5.0,0.0,1.0,0.0,0.0,0.0,12.0,64.0,16.0,0.0,0.0,3.0,3.0,14.0,19.0,3.0,33.0,5.0,11.0,15.0,3.0,9.0,3.0,12.0,9.0,3.0,9.0,1.0,2.0,2.0,2.0,3.0,0.0,55.5,4.0,0.0,20.0,0.0,15.0,8.0,1.0,11.0,46.0,0.0,0.0,67.0,2.0,0.0,23.0,92.0,52.17391304347826,70.83333333333334,-18.659420289855085
124380303,806,807,4,13.0,2.0,13.0,2.0,0.0,2.0,0.0,0.0,0.0,11.0,92.0,14.0,0.0,0.0,0.0,0.0,15.0,22.0,2.0,50.0,3.0,15.0,15.0,0.0,13.0,2.0,15.0,13.0,2.0,11.0,1.0,3.0,0.0,1.0,0.0,0.0,92.5,2.0,0.0,16.0,0.0,17.0,3.0,1.0,10.0,44.0,0.0,0.0,75.0,3.0,0.0,18.0,72.0,83.33333333333334,56.25,27.083333333333343
124380303,806,807,5,7.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,100.0,4.0,1.0,1.0,0.0,1.0,8.0,11.0,2.0,0.0,1.0,8.0,8.0,0.0,7.0,1.0,8.0,7.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,69.5,0.0,0.0,5.0,2.0,9.0,1.0,1.0,4.0,63.0,0.0,0.0,100.0,1.0,0.0,9.0,92.04545454545456,88.88888888888889,33.33333333333333,55.55555555555556
124380303,806,807,6,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,100.0,1.0,0.0,0.0,1.0,1.0,6.0,6.0,1.0,0.0,2.0,6.0,6.0,0.0,6.0,0.0,6.0,6.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,31.0,2.0,0.0,3.0,0.0,6.0,2.0,1.0,5.0,64.0,0.0,0.0,33.0,0.0,0.0,8.0,91.13924050632912,75.0,33.33333333333333,41.66666666666667
124380303,807,806,1,19.0,3.0,19.0,3.0,0.0,0.0,0.0,0.0,1.0,16.0,94.0,9.0,1.0,1.0,3.0,4.0,20.0,22.0,5.0,20.0,2.0,16.0,22.0,4.0,17.0,1.0,18.0,17.0,1.0,15.0,1.0,2.0,0.0,3.0,1.0,75.0,149.5,2.0,0.0,11.0,0.0,19.0,3.0,4.0,14.0,57.0,0.0,0.0,100.0,2.0,3.0,22.0,88.0,81.81818181818183,66.66666666666666,15.15151515151517
124380303,807,806,2,18.0,0.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,87.0,10.0,0.0,0.0,3.0,3.0,17.0,21.0,3.0,67.0,5.0,14.0,18.0,2.0,16.0,0.0,16.0,16.0,0.0,13.0,2.0,1.0,2.0,2.0,0.0,50.0,111.0,4.0,0.0,14.0,2.0,16.0,5.0,1.0,13.0,51.0,0.0,1.0,33.0,3.0,1.0,22.0,88.0,72.72727272727273,56.52173913043478,16.205533596837952
124380303,807,806,3,18.0,2.0,18.0,2.0,0.0,1.0,0.0,0.0,0.0,13.0,93.0,9.0,2.0,2.0,3.0,5.0,18.0,22.0,6.0,17.0,5.0,15.0,20.0,3.0,16.0,1.0,17.0,16.0,1.0,14.0,1.0,2.0,2.0,2.0,1.0,67.0,137.0,6.0,2.0,15.0,4.0,18.0,6.0,4.0,12.0,54.0,0.0,0.0,100.0,3.0,2.0,24.0,96.0,70.83333333333334,52.17391304347826,18.659420289855085
124380303,807,806,4,10.0,0.0,10.0,0.0,1.0,3.0,0.0,0.0,0.0,10.0,50.0,11.0,0.0,0.0,3.0,3.0,9.0,25.0,0.0,0.0,5.0,9.0,10.0,1.0,9.0,0.0,9.0,9.0,0.0,6.0,0.0,3.0,1.0,0.0,1.0,0.0,31.5,5.0,0.0,16.0,0.0,9.0,6.0,0.0,8.0,56.0,0.0,0.0,100.0,4.0,0.0,16.0,64.0,56.25,83.33333333333334,-27.083333333333343
