matchId,squadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,quartersPlayed,rebounds,tossUpWin,turnovers,reboundsPer60,penaltiesPer60,gainPer60,possessionsPer60,offensiveReboundsPer60,goalMissesPer60,blockedPer60,passesPer60,goalAssistsPer60,disposalsPer60,tossUpWinPer60,centrePassReceivesPer60,obstructionPenaltiesPer60,feedsPer60,goalsPer60,offsidesPer60,badPassesPer60,defensiveReboundsPer60,breaksPer60,blocksPer60,badHandsPer60,missedGoalTurnoverPer60,goalAttemptsPer60,deflectionsPer60,contactPenaltiesPer60,quartersPlayedPer60,minutesPlayedPer60,turnoversPer60,pickupsPer60,interceptsPer60,plusMinus,plusMinusPer60
100830503,8117,80010,0,0,0,0,0,0,10,5,7,7,0,10,0,0,0,0,3,60.0,0,3,0,0,0,13,0,15,4,5,0,0,5.0,13.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,4.0,60.0,0.0,0.0,3.0,1.0,1.0
100830503,8117,80105,0,1,0,0,0,3,2,0,0,1,1,3,0,0,0,0,3,15.933333333333334,0,1,0,0,1,3,0,6,2,0,0,1,0.0,11.297071129707113,11.297071129707113,22.594142259414227,0.0,0.0,0.0,3.7656903765690375,0.0,3.7656903765690375,0.0,11.297071129707113,3.7656903765690375,3.7656903765690375,0.0,0.0,3.7656903765690375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.531380753138075,7.531380753138075,60.0,3.7656903765690375,0.0,11.297071129707113,1.0,3.7656903765690375
100830503,8117,80113,1,1,0,0,0,0,4,0,0,43,1,0,0,42,4,38,0,60.0,0,0,3,0,1,4,0,45,4,3,0,4,3.0,4.0,0.0,45.0,3.0,4.0,0.0,1.0,0.0,43.0,0.0,0.0,0.0,1.0,38.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,42.0,0.0,4.0,4.0,60.0,4.0,0.0,0.0,1.0,1.0
100830503,8117,80296,0,1,0,0,0,0,6,0,2,22,22,2,9,0,0,0,2,60.0,0,3,0,0,22,9,1,4,4,0,0,2,0.0,9.0,2.0,4.0,0.0,0.0,0.0,22.0,9.0,22.0,0.0,0.0,3.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,60.0,2.0,1.0,2.0,1.0,1.0
100830503,8117,80393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830503,8117,80475,0,1,0,0,0,15,5,0,0,34,15,0,5,18,5,13,0,60.0,0,1,0,0,15,6,0,34,4,0,0,4,0.0,6.0,0.0,34.0,0.0,5.0,0.0,15.0,5.0,34.0,0.0,15.0,1.0,15.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,5.0,4.0,60.0,4.0,0.0,0.0,1.0,1.0
100830503,8117,80559,0,1,0,0,0,5,11,0,4,0,0,4,0,0,0,0,4,60.0,0,5,0,0,0,16,0,9,4,0,0,2,0.0,16.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,4.0,60.0,2.0,0.0,4.0,1.0,1.0
100830503,8117,80575,0,2,0,0,0,18,4,0,0,39,39,0,16,0,0,0,0,60.0,0,0,0,0,39,4,1,19,4,0,0,5,0.0,4.0,0.0,19.0,0.0,0.0,0.0,39.0,16.0,39.0,0.0,18.0,0.0,39.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,60.0,5.0,1.0,0.0,1.0,1.0
100830503,8117,998401,0,1,0,0,0,2,8,0,2,0,0,0,0,0,0,0,0,45.05,0,2,0,0,0,11,2,5,3,0,0,1,0.0,14.6503884572697,0.0,6.659267480577137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6637069922308547,2.6637069922308547,0.0,0.0,0.0,1.3318534961154274,0.0,0.0,0.0,0.0,0.0,0.0,2.6637069922308547,10.654827968923419,3.995560488346282,60.0,1.3318534961154274,2.6637069922308547,0.0,0.0,0.0
100830503,8117,1001357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830503,8119,80041,0,2,0,0,0,23,2,0,0,42,39,0,15,0,0,0,0,60.0,0,0,0,1,39,2,3,30,4,0,0,4,0.0,2.0,0.0,30.0,0.0,0.0,0.0,39.0,15.0,42.0,0.0,23.0,0.0,39.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,60.0,4.0,3.0,0.0,-1.0,-1.0
100830503,8119,80048,0,0,0,0,0,0,18,2,3,12,0,9,0,0,0,0,4,60.0,0,2,0,0,0,20,3,23,4,2,0,0,2.0,20.0,9.0,23.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,4.0,60.0,0.0,3.0,4.0,-1.0,-1.0
100830503,8119,80052,1,0,0,0,0,0,3,0,0,45,0,0,0,45,3,42,0,60.0,0,0,1,1,0,3,0,46,4,1,0,5,1.0,3.0,0.0,46.0,1.0,3.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,0.0,3.0,4.0,60.0,5.0,0.0,0.0,-1.0,-1.0
100830503,8119,80152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830503,8119,80299,0,0,0,0,0,4,13,0,4,1,0,2,0,0,0,0,1,60.0,0,1,0,0,0,14,0,6,4,0,0,0,0.0,14.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,4.0,60.0,0.0,0.0,1.0,-1.0,-1.0
100830503,8119,80449,0,0,0,0,0,16,4,0,1,24,10,1,4,11,3,8,0,53.85,0,2,0,0,10,6,2,33,4,0,0,4,0.0,6.685236768802229,1.1142061281337048,36.768802228412255,0.0,3.3426183844011144,0.0,11.142061281337048,4.456824512534819,26.740947075208915,0.0,17.827298050139277,2.2284122562674096,11.142061281337048,8.913649025069638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.256267409470752,1.1142061281337048,4.456824512534819,4.456824512534819,60.00000000000001,4.456824512534819,2.2284122562674096,0.0,1.0,1.1142061281337048
100830503,8119,80470,0,0,0,0,0,3,10,1,5,2,0,4,0,0,0,0,1,60.0,0,8,0,0,0,18,1,9,4,1,0,0,1.0,18.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,4.0,60.0,0.0,1.0,1.0,-1.0,-1.0
100830503,8119,80474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100830503,8119,80833,1,2,0,0,0,0,5,0,0,32,31,0,9,0,0,0,0,60.0,0,6,0,0,31,12,2,5,4,0,0,4,0.0,12.0,0.0,5.0,0.0,0.0,0.0,31.0,9.0,32.0,0.0,0.0,6.0,31.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,60.0,4.0,2.0,0.0,-1.0,-1.0
100830503,8119,994215,0,0,0,0,0,2,1,0,0,4,1,0,1,2,2,0,0,7.133333333333334,0,0,0,0,1,1,0,5,1,0,0,1,0.0,8.411214953271028,0.0,42.05607476635514,0.0,16.822429906542055,0.0,8.411214953271028,8.411214953271028,33.64485981308411,0.0,16.822429906542055,0.0,8.411214953271028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.822429906542055,0.0,8.411214953271028,8.411214953271028,60.0,8.411214953271028,0.0,0.0,-2.0,-16.822429906542055
