matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60
113910701,8118,80150,1019169,995217,80701,1001356,80470,991899,0.0,2630.0,0,39,0,39,2630.0,0,0.0
113910701,8118,1013629,1019169,995217,80701,1001356,80470,991899,2630.0,2700.0,39,40,39,40,70.0,0,0.0
113910701,8118,80150,1019169,995217,80701,1001356,80470,991899,2700.0,3107.0,40,45,40,48,407.0,-3,-26.535626535626534
113910701,8118,80150,1019169,995217,80701,1001356,80470,1013638,3107.0,3600.0,45,52,48,58,493.0,-3,-21.906693711967545
113910701,8117,1001357,80475,80296,1000831,998401,80559,999135,0.0,482.0,0,6,0,9,482.0,-3,-22.406639004149376
113910701,8117,1001357,80475,80296,998401,1000831,80559,999135,482.0,1173.0,6,18,9,17,691.0,4,20.839363241678726
113910701,8117,1001357,80475,1013082,998401,1000831,80559,999135,1173.0,1336.0,18,20,17,18,163.0,1,22.085889570552148
113910701,8117,1001357,80475,1013082,80296,1000831,80559,999135,1336.0,2700.0,20,40,18,40,1364.0,-2,-5.278592375366569
113910701,8117,1014128,1001357,80475,80296,1000831,80559,999135,2700.0,3089.0,40,48,40,45,389.0,3,27.763496143958868
113910701,8117,1014128,1001357,80475,998401,1000831,80559,999135,3089.0,3343.0,48,53,45,50,254.0,0,0.0
113910701,8117,1014128,1001357,1013082,998401,1000831,80559,999135,3343.0,3600.0,53,58,50,52,257.0,3,42.023346303501945
