matchId,squadId,oppSquadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,quartersPlayed,rebounds,tossUpWin
105650103,813,833,80099,1,0,0,0,0,0,2,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,15,0,1,0,0,2,1,0,5,1,1,0
105650103,813,833,80099,2,0,0,0,0,0,1,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,15,0,4,0,0,8,0,0,2,1,0,0
105650103,813,833,80099,3,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,3,0,0,2,1,0,0
105650103,813,833,80099,4,0,0,0,0,0,1,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,3,0,0,1,1,0,0
105650103,813,833,80100,1,1,0,0,0,0,5,0,0,0,0,12,2,2,0,0,1,2,8,0,8,0,0,15,0,1,0,2,1,0,1,15,1,0,0
105650103,813,833,80100,2,0,0,0,0,0,3,0,1,0,0,10,0,0,0,0,1,0,10,0,10,0,0,15,0,0,0,0,1,0,1,13,1,0,0
105650103,813,833,80100,3,0,0,0,0,0,3,0,1,0,0,11,0,1,0,0,1,0,9,0,9,0,0,15,0,0,0,1,1,0,1,13,1,0,0
105650103,813,833,80100,4,0,0,0,0,0,4,0,0,0,0,12,2,2,0,0,1,1,10,2,8,0,0,15,0,1,0,2,1,1,1,15,1,0,0
105650103,813,833,80105,1,0,0,0,0,0,0,0,0,0,0,11,6,10,0,0,0,6,0,0,0,0,0,15,0,0,0,10,0,2,0,4,1,0,0
105650103,813,833,80105,2,0,1,0,0,0,0,0,0,0,0,6,4,6,0,0,2,4,0,0,0,1,0,15,0,1,0,6,1,0,2,0,1,0,0
105650103,813,833,80105,3,0,0,0,0,0,2,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,1,15,0,0,0,0,1,1,0,5,1,0,0
105650103,813,833,80105,4,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,1,0,4,1,0,0
105650103,813,833,80225,1,0,0,0,0,0,0,0,1,1,0,3,0,0,2,0,0,0,0,0,0,0,1,15,0,0,0,0,1,0,0,4,1,0,0
105650103,813,833,80225,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,15,0,2,0,0,2,0,0,2,1,0,0
105650103,813,833,80225,3,0,0,0,0,0,0,0,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,5,0,0,3,1,0,0
105650103,813,833,80225,4,0,0,0,0,0,0,0,3,0,3,3,0,0,1,0,0,0,0,0,0,0,1,15,0,1,0,0,4,0,0,4,1,0,0
105650103,813,833,80287,1,0,0,0,0,0,0,0,1,0,0,12,2,2,0,0,3,2,10,1,9,1,0,15,0,0,0,2,1,1,3,11,1,0,0
105650103,813,833,80287,2,0,0,0,0,0,0,0,0,0,0,7,2,3,0,0,0,2,4,1,3,0,0,15,0,0,0,3,0,0,0,5,1,1,0
105650103,813,833,80287,3,1,0,0,0,0,0,0,0,0,0,10,2,2,0,0,2,2,8,3,5,0,0,15,0,0,0,2,0,0,2,8,1,0,0
105650103,813,833,80287,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105650103,813,833,80444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105650103,813,833,80444,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105650103,813,833,80444,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105650103,813,833,80444,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105650103,813,833,80477,1,0,0,0,0,0,4,0,0,0,0,8,5,8,0,0,1,4,0,0,0,1,0,15,0,0,0,8,0,1,1,5,1,0,0
105650103,813,833,80477,2,0,1,0,0,0,5,0,0,0,1,6,6,6,0,0,1,5,0,0,0,0,0,15,0,0,0,6,0,0,1,5,1,0,0
105650103,813,833,80477,3,0,0,0,0,0,5,0,2,0,0,7,6,7,2,0,1,4,0,0,0,1,2,15,0,0,0,7,2,0,1,7,1,0,0
105650103,813,833,80477,4,0,1,0,0,0,4,0,1,0,0,10,8,10,0,0,2,5,0,0,0,1,0,15,0,0,0,10,1,1,2,5,1,0,0
105650103,813,833,80581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105650103,813,833,80581,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105650103,813,833,80581,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105650103,813,833,80581,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105650103,813,833,994117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105650103,813,833,994117,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105650103,813,833,994117,3,0,1,0,0,0,0,0,4,0,0,6,6,6,0,0,1,5,0,0,0,0,0,15,0,0,0,6,4,1,1,1,1,0,0
105650103,813,833,994117,4,0,0,0,0,0,0,0,2,0,1,6,6,6,0,0,0,6,0,0,0,0,0,15,0,1,0,6,3,1,0,1,1,0,0
105650103,813,833,998411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105650103,813,833,998411,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105650103,813,833,998411,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105650103,813,833,998411,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105650103,813,833,1001698,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,0,0,1,1,0,0
105650103,813,833,1001698,2,0,0,0,0,0,2,0,3,0,0,1,1,1,0,0,0,1,0,0,0,0,0,15,0,1,0,1,4,0,0,2,1,0,0
105650103,813,833,1001698,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105650103,813,833,1001698,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105650103,813,833,1003479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105650103,813,833,1003479,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105650103,813,833,1003479,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105650103,813,833,1003479,4,0,0,1,0,0,0,0,1,0,0,13,1,1,0,0,1,1,12,3,9,0,0,15,0,0,0,1,1,2,1,15,1,1,0
105650103,833,813,80555,1,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,1,0,4,2,2,1,0,15,1,0,0,0,0,0,2,8,1,0,0
105650103,833,813,80555,2,0,0,0,0,0,1,0,1,0,0,9,4,5,0,0,1,5,3,3,0,0,0,11,1,0,0,5,1,1,2,6,1,0,0
105650103,833,813,80555,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105650103,833,813,80555,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105650103,833,813,80558,1,0,2,0,0,0,3,0,0,0,0,8,6,8,0,0,2,5,0,0,0,0,0,15,0,0,0,8,0,0,2,3,1,0,0
105650103,833,813,80558,2,0,0,0,0,0,4,0,1,0,0,7,6,7,0,0,0,3,0,0,0,0,0,15,0,0,0,7,1,0,0,4,1,0,0
105650103,833,813,80558,3,1,0,0,0,0,0,0,5,0,0,7,5,6,0,0,1,5,0,0,0,0,0,15,0,1,1,6,6,0,1,1,1,0,0
105650103,833,813,80558,4,0,0,0,0,0,0,0,4,0,0,5,4,5,0,0,2,3,0,0,0,1,0,15,0,0,0,5,4,0,2,0,1,0,0
105650103,833,813,80559,1,0,0,0,0,0,4,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,15,0,0,0,0,4,0,0,5,1,0,0
105650103,833,813,80559,2,0,0,0,0,0,4,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,15,0,0,0,0,4,0,0,6,1,0,0
