matchId,squadId,oppSquadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
105650103,813,833,1,1,0,0,0,0,12,0,6,2,2,2,46,15,22,4,0,5,14,18,1,17,10,2,5,2,1,2,0,22,8,5,5,22,1,100,0,1,88.0,77.27272727272727,38.88888888888889,38.38383838383837
105650103,813,833,2,0,2,0,0,0,11,0,8,0,0,4,33,13,16,0,0,4,12,14,1,13,10,0,3,1,0,8,0,16,16,0,4,17,1,100,0,1,68.0,76.47058823529412,70.58823529411765,5.882352941176464
105650103,813,833,3,1,1,0,0,0,12,0,14,0,0,5,38,14,16,3,0,6,11,17,3,14,8,3,3,1,3,2,0,16,16,2,6,20,0,53,0,3,80.0,70.0,52.38095238095239,17.619047619047613
105650103,813,833,4,0,1,1,0,0,11,0,11,1,1,5,44,17,19,2,0,5,13,22,5,17,10,1,6,1,1,3,0,19,14,6,5,22,1,57,0,5,88.09788654060068,77.27272727272727,38.88888888888889,38.38383838383837
105650103,833,813,1,1,3,0,0,0,11,0,13,0,0,5,21,9,12,2,0,9,7,9,2,7,0,0,0,1,2,7,1,12,20,3,10,18,0,0,0,1,72.0,38.88888888888889,77.27272727272727,-38.38383838383837
105650103,833,813,2,0,1,0,0,0,12,0,17,0,0,1,39,14,18,1,0,3,11,16,4,12,0,0,0,0,1,4,0,18,21,2,4,17,0,0,0,3,68.0,70.58823529411765,76.47058823529412,-5.882352941176464
105650103,833,813,3,1,1,0,0,0,13,0,16,2,2,2,31,11,13,3,0,6,9,14,3,11,9,1,1,3,1,5,1,13,21,4,8,21,1,47,0,1,84.0,52.38095238095239,70.0,-17.619047619047613
105650103,833,813,4,1,2,0,1,0,12,0,13,1,1,2,24,7,9,2,0,9,5,10,3,7,5,0,2,1,1,4,2,9,17,3,10,18,0,43,0,2,72.0800889877642,38.88888888888889,77.27272727272727,-38.38383838383837
