matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
105650103,813,833,2.0,4.0,1.0,0.0,0.0,46.0,0.0,39.0,3.0,3.0,16.0,161.0,59.0,73.0,9.0,0.0,20.0,50.0,71.0,10.0,61.0,38.0,6.0,17.0,5.0,5.0,0.0,20.0,15.0,0.0,73.0,54.0,13.0,20.0,89.0,3.0,71.0,0.0,53.125,2.0,89.02472909141429,68.53932584269663,46.25,22.289325842696627
105650103,833,813,3.0,7.0,0.0,1.0,0.0,48.0,0.0,59.0,3.0,3.0,10.0,115.0,41.0,52.0,8.0,0.0,27.0,32.0,49.0,12.0,37.0,14.0,1.0,3.0,5.0,5.0,0.0,8.3333,20.0,4.0,52.0,79.0,12.0,32.0,80.0,1.0,29.0,0.0,15.0,1.0,80.02222839677688,46.25,68.53932584269663,-22.289325842696627
