matchId,squadId,oppSquadId,period,attempt_from_zone1,attempt_from_zone2,attempts1,attempts2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goals1,goals2,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
129490903,8118,9698,1,8.0,3.0,8.0,3.0,1.0,2.0,0.0,0.0,0.0,7.0,50.0,9.0,0.0,0.0,1.0,1.0,11.0,18.0,2.0,50.0,6.0,8.0,11.0,3.0,6.0,2.0,8.0,6.0,2.0,5.0,1.0,2.0,1.0,1.0,3.0,0.0,40.0,3.0,0.0,13.0,5.0,10.0,9.0,1.0,6.0,55.0,0.0,1.0,40.0,4.0,0.0,20.0,80.0,40.0,60.0,-20.0
129490903,8118,9698,2,10.0,4.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,60.0,4.0,1.0,1.0,1.0,2.0,13.0,17.0,1.0,0.0,4.0,8.0,14.0,5.0,9.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0,1.0,0.0,5.0,0.0,43.5,2.0,0.0,6.0,4.0,9.0,9.0,0.0,14.0,49.0,0.0,1.0,0.0,4.0,0.0,23.0,92.0,39.130434782608695,83.33333333333334,-44.20289855072465
129490903,8118,9698,3,10.0,3.0,10.0,3.0,1.0,0.0,1.0,0.0,0.0,11.0,42.0,10.0,0.0,0.0,2.0,2.0,12.0,21.0,2.0,100.0,6.0,10.0,13.0,3.0,8.0,2.0,10.0,8.0,2.0,5.0,2.0,3.0,3.0,2.0,2.0,0.0,50.5,2.0,0.0,12.0,2.0,12.0,8.0,0.0,8.0,55.0,0.0,0.0,75.0,2.0,0.0,21.0,84.0,47.61904761904761,66.66666666666666,-19.047619047619044
129490903,8118,9698,4,10.0,4.0,10.0,4.0,0.0,3.0,0.0,0.0,1.0,10.0,50.0,9.0,1.0,1.0,2.0,3.0,11.0,14.0,3.0,100.0,4.0,7.0,14.0,5.0,8.0,1.0,9.0,8.0,1.0,6.0,3.0,0.0,1.0,1.0,3.0,20.0,51.5,1.0,0.0,10.0,1.0,10.0,7.0,2.0,9.0,48.0,0.0,0.0,0.0,3.0,1.0,20.0,80.0,45.0,70.0,-25.0
129490903,9698,8118,1,13.0,0.0,13.0,0.0,2.0,1.0,0.0,0.0,0.0,9.0,55.0,11.0,1.0,1.0,8.0,9.0,12.0,18.0,5.0,60.0,6.0,11.0,13.0,1.0,12.0,0.0,12.0,12.0,0.0,6.0,3.0,3.0,1.0,1.0,1.0,0.0,94.5,3.0,0.0,14.0,2.0,12.0,7.0,3.0,6.0,45.0,0.0,0.0,75.0,5.0,0.0,20.0,80.0,60.0,40.0,20.0
129490903,9698,8118,2,21.0,2.0,21.0,2.0,1.0,0.0,0.0,0.0,0.0,14.0,93.0,11.0,0.0,0.0,2.0,2.0,21.0,26.0,5.0,80.0,2.0,18.0,23.0,3.0,20.0,0.0,20.0,20.0,0.0,13.0,4.0,3.0,0.0,1.0,1.0,67.0,141.5,2.0,1.0,14.0,1.0,20.0,3.0,6.0,14.0,51.0,0.0,0.0,75.0,2.0,2.0,24.0,96.0,83.33333333333334,39.130434782608695,44.20289855072465
129490903,9698,8118,3,16.0,0.0,16.0,0.0,0.0,1.0,0.0,1.0,1.0,12.0,62.0,17.0,2.0,2.0,7.0,9.0,14.0,16.0,6.0,67.0,5.0,12.0,16.0,2.0,14.0,0.0,14.0,14.0,0.0,8.0,4.0,2.0,2.0,3.0,1.0,50.0,134.0,1.0,0.0,18.0,2.0,14.0,6.0,2.0,10.0,45.0,0.0,0.0,100.0,4.0,1.0,21.0,84.0,66.66666666666666,47.61904761904761,19.047619047619044
129490903,9698,8118,4,15.0,1.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,82.0,17.0,0.0,0.0,2.0,2.0,16.0,22.0,4.0,75.0,3.0,14.0,16.0,2.0,14.0,0.0,14.0,14.0,0.0,9.0,3.0,2.0,1.0,1.0,1.0,0.0,96.0,3.0,1.0,20.0,1.0,14.0,4.0,3.0,8.0,52.0,0.0,0.0,67.0,1.0,0.0,20.0,80.0,70.0,45.0,25.0
