matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
95630101,801,0,4,0,1,0,41,58,7,14,74,15,26,57,13,44,28,8,8,8,0,18,5,2,76,7,12,49,0,17,69,67.26238830219334,63.76811594202898,56.9620253164557,6.806090625573276
95630101,809,1,3,1,0,1,40,44,3,10,75,13,28,65,20,45,25,9,11,10,0,11,3,0,55,8,6,51,0,17,79,77.01056051990253,56.9620253164557,63.76811594202898,-6.806090625573276
