matchId,squadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
95630101,801,1,0,1,0,1,0,11,13,2,3,28,4,9,19,5,14,11,3,0,2,7,2,0,20,1,4,51,0,3,20,77.00534759358288,70.0,63.1578947368421,6.842105263157897
95630101,801,2,0,2,0,0,0,8,18,3,7,19,4,5,11,2,9,5,1,3,1,2,1,0,20,3,4,44,0,7,17,66.37744034707158,52.94117647058824,39.130434782608695,13.810741687979544
95630101,801,3,0,1,0,0,0,11,13,1,4,12,3,4,12,3,9,5,1,3,2,5,2,1,18,2,3,47,0,4,14,55.2026286966046,64.28571428571429,71.42857142857143,-7.142857142857139
95630101,801,4,0,0,0,0,0,11,14,1,0,15,4,8,15,3,12,7,3,2,3,4,0,1,18,1,1,53,0,3,18,70.20585048754063,66.66666666666666,56.25,10.416666666666657
95630101,809,1,0,1,1,0,0,13,11,1,2,18,2,8,18,6,12,10,1,1,1,2,2,0,13,1,3,49,0,3,19,73.15508021390374,63.1578947368421,70.0,-6.842105263157897
95630101,809,2,1,1,0,0,0,8,7,1,4,23,3,6,16,7,9,2,2,5,2,2,0,0,9,3,1,56,0,7,23,89.80477223427332,39.130434782608695,52.94117647058824,-13.810741687979544
95630101,809,3,0,0,0,0,1,10,9,0,3,18,4,9,18,3,15,8,3,4,4,3,0,0,12,3,0,53,0,3,21,82.8039430449069,71.42857142857143,64.28571428571429,7.142857142857139
95630101,809,4,0,1,0,0,0,9,17,1,1,16,4,5,13,4,9,5,3,1,3,4,1,0,21,1,2,47,0,4,16,62.40520043336945,56.25,66.66666666666666,-10.416666666666657
