matchId,playerId,squadId,minutesPlayed,oppSquadId
129491002,1001707,8118,35.666666666666664,807
129491002,1019169,8118,60.0,807
129491002,1013629,8118,60.0,807
129491002,1028096,8118,60.0,807
129491002,1022764,8118,60.0,807
129491002,80776,8118,55.21666666666667,807
129491002,1025015,8118,0.0,807
129491002,1045213,8118,0.0,807
129491002,1011747,8118,60.0,807
129491002,1034275,8118,29.116666666666667,807
129491002,1016601,807,60.0,8118
129491002,1016035,807,60.0,8118
129491002,1016559,807,44.38333333333333,8118
129491002,1004472,807,45.0,8118
129491002,1015274,807,15.0,8118
129491002,1006791,807,60.0,8118
129491002,993041,807,60.0,8118
129491002,1034272,807,15.616666666666667,8118
129491002,80287,807,60.0,8118
129491002,1029985,807,0.0,8118
