matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
107240703,806,4,2,0,0,0,53,75,35,4,4,14,178,66,93,11,100,15,59,75,7,68,44,11,13,6,5,0,14,431,12,2,93,47,15,18,95.0,2,57,0,45,1.0,95.0,71.57894736842105,59.74025974025974,11.838687628161317
107240703,807,3,4,0,0,0,53,66,57,3,3,20,130,46,69,12,50,27,44,49,3,46,38,6,2,5,6,0,33,272,22,3,69,81,9,29,77.0,4,43,0,11,1.0,77.0,59.74025974025974,71.57894736842105,-11.838687628161317
