matchId,squadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,quartersPlayed,rebounds,tossUpWin
107240703,806,80439,1,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,11.0,7.0,10.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,14.5,0.0,0.0,10.0,0.0,2.0,2.0,8.0,1.0,0.0,0.0
107240703,806,80439,2,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,16.0,12.0,16.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,45.5,0.0,0.0,16.0,0.0,2.0,1.0,10.0,1.0,0.0,0.0
107240703,806,80439,3,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,14.5,0.0,0.0,6.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
107240703,806,80439,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107240703,806,80574,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,19.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
107240703,806,80574,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,4.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,19.5,0.0,0.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
107240703,806,80574,3,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,23.5,0.0,0.0,5.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0
107240703,806,80574,4,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,1.0,9.0,6.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,31.5,0.0,0.0,8.0,1.0,1.0,0.0,11.0,1.0,0.0,0.0
107240703,806,998404,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,11.5,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0
107240703,806,998404,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,11.5,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
107240703,806,998404,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,-1.5,1.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
107240703,806,998404,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,7.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
107240703,806,998973,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107240703,806,998973,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107240703,806,998973,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107240703,806,998973,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107240703,806,999128,1,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,3.0,5.0,0.0,0.0,0.0,3.0,5.0,0.0,5.0,0.0,0.0,15.0,0.0,22.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0
107240703,806,999128,2,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,17.0,4.0,7.0,0.0,0.0,1.0,4.0,10.0,2.0,8.0,1.0,0.0,15.0,1.0,19.5,0.0,0.0,7.0,0.0,2.0,2.0,17.0,1.0,0.0,0.0
107240703,806,999128,3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,14.0,4.0,5.0,0.0,0.0,0.0,4.0,9.0,1.0,8.0,0.0,0.0,15.0,0.0,29.5,1.0,0.0,5.0,2.0,1.0,0.0,13.0,1.0,0.0,0.0
107240703,806,999128,4,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,12.0,2.0,5.0,1.0,0.0,1.0,2.0,7.0,1.0,6.0,0.0,1.0,15.0,1.0,24.5,0.0,0.0,5.0,0.0,0.0,2.0,13.0,1.0,0.0,0.0
107240703,806,1001701,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0
107240703,806,1001701,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,16.5,0.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0
107240703,806,1001701,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.5,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0
107240703,806,1001701,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.5,0.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0
107240703,806,1001803,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107240703,806,1001803,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107240703,806,1001803,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
107240703,806,1001803,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107240703,806,1001944,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,0.0,10.0,1.0,0.0,15.0,0.0,14.0,1.0,0.0,1.0,1.0,1.0,1.0,11.0,1.0,0.0,0.0
107240703,806,1001944,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,1.0,13.0,2.0,11.0,0.0,0.0,15.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0
107240703,806,1001944,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,1.0,12.0,0.0,12.0,0.0,0.0,15.0,0.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0
107240703,806,1001944,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,1.0,1.0,9.0,1.0,8.0,0.0,0.0,15.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,9.0,1.0,0.0,0.0
107240703,806,1003784,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,14.5,4.0,0.0,0.0,7.0,0.0,0.0,3.0,1.0,0.0,0.0
107240703,806,1003784,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,-3.5,2.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0
107240703,806,1003784,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107240703,806,1003784,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,-1.5,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
107240703,806,1007304,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107240703,806,1007304,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
107240703,806,1007304,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,4.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,15.0,0.0,9.5,0.0,0.0,5.0,5.0,0.0,1.0,2.0,1.0,0.0,0.0
