matchId,squadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers
80350901,808,80019,1,0,1,0,0,0,3,0,0,0,3,0,3,7,1,6,0,0,0,0,0,0,0,0,0,3
80350901,808,80019,2,0,0,0,0,0,6,0,0,0,7,0,5,9,0,9,0,0,0,0,0,0,0,0,0,0
80350901,808,80019,3,0,0,0,0,0,4,0,0,0,8,0,4,5,1,4,0,0,0,0,0,0,0,0,0,1
80350901,808,80019,4,0,0,0,0,0,2,1,0,0,5,0,4,3,1,2,0,0,1,0,0,2,0,0,0,0
80350901,808,80021,1,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,1,0,0,1,1,0,0,0
80350901,808,80021,2,0,0,0,0,0,0,2,0,0,9,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0
80350901,808,80021,3,0,0,0,0,0,0,1,0,2,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
80350901,808,80021,4,0,0,0,0,0,0,5,0,1,7,0,5,0,0,0,0,0,0,0,0,5,0,0,0,1
80350901,808,80059,1,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,4,0,0,7,0,1,0,1
80350901,808,80059,2,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0
80350901,808,80059,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
80350901,808,80059,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0
80350901,808,80095,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,4,1,0,0,0
80350901,808,80095,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
80350901,808,80095,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0
80350901,808,80095,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
80350901,808,80182,1,1,0,0,0,0,9,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
80350901,808,80182,2,0,0,0,0,0,9,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
80350901,808,80182,3,0,0,0,0,0,9,1,0,1,5,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0
80350901,808,80182,4,0,0,0,0,0,10,0,0,0,4,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0
80350901,808,80287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80350901,808,80287,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80350901,808,80287,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80350901,808,80287,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80350901,808,80305,1,0,0,0,0,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0
80350901,808,80305,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
80350901,808,80305,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4,0,0,5,0,1,0,0
80350901,808,80305,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0
80350901,808,80424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80350901,808,80424,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80350901,808,80424,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80350901,808,80424,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80350901,808,80432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80350901,808,80432,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80350901,808,80432,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80350901,808,80432,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80350901,808,80478,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80350901,808,80478,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80350901,808,80478,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80350901,808,80478,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80350901,808,80582,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80350901,808,80582,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80350901,808,80582,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80350901,808,80582,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80350901,808,80826,1,0,1,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,1,0,0,1,0,0,0,1
80350901,808,80826,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0
80350901,808,80826,3,2,0,0,0,0,0,1,0,0,0,0,0,9,1,8,0,0,0,1,0,1,0,1,0,3
80350901,808,80826,4,1,0,0,0,0,0,0,0,0,0,0,0,14,1,13,0,0,0,0,0,0,1,0,0,1
80350901,809,80022,1,1,0,0,0,0,9,2,0,0,3,0,2,14,2,12,0,0,1,0,0,3,0,0,0,3
80350901,809,80022,2,0,1,0,0,0,8,2,0,0,1,0,1,7,3,4,0,0,0,0,0,2,0,0,0,3
80350901,809,80022,3,0,0,0,0,0,8,2,0,0,3,0,1,10,4,6,0,0,0,0,0,2,0,0,0,2
80350901,809,80022,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80350901,809,80057,1,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0
80350901,809,80057,2,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,1,0,1,0,0,4,0,0,0,0
80350901,809,80057,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0
80350901,809,80057,4,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
80350901,809,80091,1,1,0,0,0,1,8,2,0,0,4,0,4,0,0,0,0,0,4,0,2,7,1,0,0,1
80350901,809,80091,2,0,1,0,0,0,7,2,0,0,5,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1
80350901,809,80091,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80350901,809,80091,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
