matchId,squadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
95630802,803,1,1,4,1,0,0,10,11,1,4,18,3,6,14,2,12,6,3,3,2,1,0,0,12,7,1,59,0,6,20,79.03402854006586,60.0,50.0,10.0
95630802,803,2,1,0,0,0,0,9,13,1,4,19,1,4,15,4,11,6,2,3,0,4,1,1,18,3,2,54,0,6,20,77.17041800643086,55.00000000000001,61.904761904761905,-6.904761904761898
95630802,803,3,3,0,2,0,0,11,16,0,4,18,1,4,17,7,10,7,0,3,1,1,3,0,17,0,3,50,0,6,20,78.00650054171182,50.0,68.42105263157895,-18.421052631578945
95630802,803,4,1,0,0,0,0,13,13,0,8,20,0,10,17,2,15,11,1,3,0,2,1,1,15,2,1,50,0,1,17,66.44951140065146,88.23529411764706,78.94736842105263,9.287925696594428
95630802,810,1,2,0,0,1,1,11,9,0,6,21,3,4,13,3,10,5,2,3,3,10,0,2,19,3,0,41,0,7,20,79.03402854006586,50.0,60.0,-10.0
95630802,810,2,1,1,0,0,1,13,18,1,6,21,1,7,15,2,13,9,2,2,0,1,1,0,19,4,2,46,0,7,21,81.0289389067524,61.904761904761905,55.00000000000001,6.904761904761898
95630802,810,3,1,0,0,2,0,11,7,1,5,17,1,10,14,1,13,10,1,2,0,6,0,0,13,6,1,50,0,5,19,74.10617551462623,68.42105263157895,50.0,18.421052631578945
95630802,810,4,1,1,0,0,0,14,17,0,2,18,1,10,16,1,15,14,0,2,1,2,1,2,19,2,1,50,0,4,19,74.2671009771987,78.94736842105263,88.23529411764706,-9.287925696594428
