matchId,squadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,quartersPlayed,rebounds,tossUpWin,turnovers
95630802,803,80019,1,1,2,1,0,0,5,0,0,0,3,0,1,9,2,7,0,15,0,0,0,0,0,0,1,0,0,3
95630802,803,80019,2,0,0,0,0,0,3,0,0,0,3,0,0,8,1,7,0,15,0,1,1,0,1,1,1,1,0,1
95630802,803,80019,3,0,0,1,0,0,5,0,0,0,1,0,1,11,2,9,0,15,0,0,3,0,0,0,1,3,0,0
95630802,803,80019,4,0,0,0,0,0,7,0,0,0,0,0,0,9,1,8,0,15,0,0,1,0,0,1,1,1,0,0
95630802,803,80094,1,0,1,0,0,0,3,0,0,0,7,0,4,0,0,0,0,15,0,0,0,0,0,1,1,0,0,1
95630802,803,80094,2,1,0,0,0,0,4,0,0,0,9,0,2,0,0,0,0,15,0,0,0,0,0,0,1,0,0,1
95630802,803,80094,3,0,0,0,0,0,6,2,0,0,7,0,0,0,0,0,0,15,0,0,0,0,2,0,1,0,0,0
95630802,803,80094,4,0,0,0,0,0,5,0,0,1,12,0,5,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0
95630802,803,80098,1,0,0,0,0,0,0,3,0,3,0,1,0,0,0,0,1,15,0,0,0,0,3,1,1,0,0,0
95630802,803,80098,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,15,0,1,0,0,4,0,1,0,0,0
95630802,803,80098,3,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,15,0,0,0,0,4,0,1,0,0,0
95630802,803,80098,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630802,803,80099,1,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,15,0,0,0,0,4,1,1,1,0,0
95630802,803,80099,2,0,0,0,0,0,1,5,1,2,0,1,0,0,0,0,0,15,0,1,0,0,6,0,1,1,0,0
95630802,803,80099,3,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,15,0,0,0,0,4,0,1,0,0,0
95630802,803,80099,4,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,15,0,1,0,0,4,0,1,0,0,0
95630802,803,80109,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,1,3,1,0,0,1
95630802,803,80109,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,15,0,1,0,1,2,1,1,0,0,0
95630802,803,80109,3,2,0,0,0,0,0,4,0,1,0,1,0,0,0,0,1,15,0,1,0,0,5,0,1,0,0,2
95630802,803,80109,4,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,15,0,0,0,0,3,1,1,0,0,0
95630802,803,80111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630802,803,80111,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630802,803,80111,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630802,803,80111,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630802,803,80127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630802,803,80127,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630802,803,80127,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
