matchId,squadId,oppSquadId,period,attempt_from_zone1,attempt_from_zone2,attempts1,attempts2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
113910201,8118,8119,1,17.0,4.0,17.0,4.0,0.0,3.0,1.0,0.0,0.0,12.0,77.0,7.0,0.0,0.0,2.0,2.0,16.0,25.0,5.0,40.0,6.0,15.0,2.0,14.0,21.0,4.0,15.0,2.0,17.0,10.0,2.0,5.0,2.0,4.0,2.0,25.0,81.5,0.0,0.0,7.0,0.0,19.0,8.0,2.0,62.0,0.0,71.0,5.0,1.0,29.0,116.0,58.620689655172406,38.095238095238095,20.52545155993431
113910201,8118,8119,2,12.0,5.0,12.0,5.0,0.0,2.0,0.0,0.0,0.0,12.0,64.0,11.0,0.0,0.0,3.0,3.0,17.0,21.0,7.0,71.0,6.0,11.0,4.0,15.0,17.0,2.0,11.0,4.0,15.0,9.0,5.0,1.0,1.0,4.0,2.0,0.0,90.5,1.0,0.0,12.0,1.0,19.0,8.0,3.0,50.0,0.0,50.0,4.0,0.0,25.0,100.0,60.0,52.0,8.0
113910201,8118,8119,3,14.0,2.0,14.0,2.0,2.0,2.0,0.0,0.0,0.0,16.0,69.0,7.0,2.0,2.0,5.0,7.0,14.0,21.0,4.0,75.0,8.0,14.0,0.0,12.0,16.0,2.0,14.0,0.0,14.0,11.0,3.0,0.0,1.0,2.0,0.0,50.0,91.0,0.0,1.0,7.0,3.0,14.0,8.0,2.0,49.0,0.0,0.0,4.0,1.0,24.0,96.0,58.333333333333336,68.0,-9.666666666666664
113910201,8118,8119,4,19.0,3.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,75.0,8.0,2.0,2.0,5.0,7.0,20.0,26.0,4.0,25.0,5.0,14.0,0.0,13.0,22.0,8.0,14.0,0.0,14.0,12.0,1.0,1.0,3.0,2.0,5.0,13.0,84.0,1.0,0.0,9.0,4.0,14.0,10.0,1.0,50.0,0.0,25.0,0.0,1.0,33.0,132.0,42.42424242424242,64.0,-21.575757575757578
113910201,8119,8118,1,9.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,11.0,50.0,19.0,0.0,0.0,0.0,0.0,8.0,11.0,3.0,0.0,11.0,8.0,0.0,7.0,9.0,1.0,8.0,0.0,8.0,6.0,0.0,2.0,4.0,2.0,1.0,0.0,-13.0,2.0,0.0,21.0,1.0,8.0,12.0,1.0,38.0,0.0,40.0,7.0,0.0,21.0,84.0,38.095238095238095,58.620689655172406,-20.52545155993431
113910201,8119,8118,2,15.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,47.0,15.0,1.0,1.0,4.0,5.0,16.0,20.0,4.0,75.0,6.0,13.0,0.0,12.0,17.0,4.0,13.0,0.0,13.0,7.0,3.0,3.0,4.0,1.0,3.0,25.0,60.0,3.0,0.0,18.0,3.0,13.0,9.0,3.0,50.0,0.0,75.0,2.0,1.0,25.0,100.0,52.0,60.0,-8.0
113910201,8119,8118,3,18.0,2.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,75.0,6.0,3.0,3.0,6.0,9.0,15.0,19.0,4.0,50.0,6.0,17.0,0.0,14.0,20.0,3.0,17.0,0.0,17.0,12.0,2.0,3.0,2.0,1.0,0.0,67.0,139.0,0.0,0.0,6.0,7.0,17.0,6.0,2.0,51.0,0.0,75.0,2.0,2.0,25.0,100.0,68.0,58.333333333333336,9.666666666666664
113910201,8119,8118,4,17.0,1.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,67.0,16.0,2.0,2.0,3.0,5.0,17.0,21.0,10.0,60.0,7.0,16.0,0.0,15.0,18.0,2.0,16.0,0.0,16.0,10.0,6.0,0.0,2.0,3.0,1.0,50.0,120.0,0.0,1.0,16.0,2.0,16.0,8.0,6.0,50.0,0.0,0.0,4.0,1.0,25.0,100.0,64.0,42.42424242424242,21.575757575757578
