matchId,squadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
111081003,8117,65.0,7.0,65.0,7.0,4.0,5.0,0.0,2.0,2.0,55.0,81.0,16.0,6.0,6.0,13.0,19.0,174.0,67.0,92.0,17.0,41.0,16.0,59.0,4.0,59.0,72.0,9.0,59.0,4.0,63.0,48.0,7.0,8.0,3.0,6.0,0.0,22.0,506.0,9.0,0.0,92.0,26.0,16.0,67.0,19.0,93.0,7.0,59.0,0.0,31.0,2.0,93.0,67.74193548387096,49.074074074074076,18.667861409796885
111081003,8118,53.0,17.0,53.0,17.0,1.0,1.0,2.0,0.0,2.0,54.0,74.0,44.0,4.0,4.0,19.0,24.0,148.0,57.0,66.0,9.0,56.0,21.0,41.0,12.0,44.0,70.0,17.0,41.0,12.0,53.0,43.0,5.0,5.0,6.0,3.0,0.0,0.0,397.5,16.0,3.0,66.0,60.0,19.0,65.0,26.0,108.0,4.0,41.0,0.0,26.0,0.0,108.0,49.074074074074076,67.74193548387096,-18.667861409796885
