matchId,squadId,playerId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,quartersPlayed,rebounds,tossUpWin,reboundsPer60,netPointsPer60,penaltiesPer60,generalPlayTurnoversPer60,deflectionWithNoGainPer60,goal_from_zone2Per60,goal_from_zone1Per60,pointsPer60,possessionsPer60,goalMissesPer60,goalAssistsPer60,disposalsPer60,attempt_from_zone2Per60,centrePassReceivesPer60,obstructionPenaltiesPer60,attempt_from_zone1Per60,goalsPer60,offsidesPer60,goal2Per60,goal1Per60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,contactPenaltiesPer60,gainToGoalPercPer60,centrePassToGoalPercPer60,interceptPassThrownPer60,gainPer60,blockedPer60,passesPer60,deflectionWithGainPer60,tossUpWinPer60,feedsPer60,attempt2Per60,attempt1Per60,badPassesPer60,breaksPer60,blocksPer60,badHandsPer60,possessionChangesPer60,goalAttemptsPer60,deflectionsPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,pickupsPer60,interceptsPer60,plusMinus,plusMinusPer60
111080302,807,80078,42.0,0.0,42.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,47.0,4.0,5.0,0.0,0.0,7.0,37.0,0.0,4.0,42.0,5.0,37.0,0.0,37.0,0.0,0.0,60.0,0.0,61.5,0.0,0.0,5.0,2.0,2.0,37.0,7.0,49.0,4.0,6.0,0.0,6.0,61.5,2.0,7.0,1.0,0.0,37.0,37.0,49.0,5.0,4.0,47.0,0.0,0.0,0.0,42.0,37.0,0.0,0.0,37.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,42.0,0.0,0.0,0.0,4.0,7.0,42.0,1.0,4.0,60.0,4.0,2.0,0.0,-4.0,-4.0
111080302,807,991905,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,0.0,9.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,60.0,0.0,27.5,2.0,1.0,1.0,11.0,2.0,0.0,3.0,18.0,4.0,0.0,0.0,0.0,27.5,11.0,3.0,3.0,0.0,0.0,0.0,18.0,0.0,1.0,2.0,0.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,4.0,60.0,1.0,2.0,2.0,-4.0,-4.0
111080302,807,1000831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,3.0,42.0,25.0,42.0,1.0,0.0,2.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,0.0,100.0,1.0,0.0,42.0,3.0,2.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,100.0,3.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,21.0,42.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,42.0,1.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,60.0,25.0,2.0,0.0,-4.0,-4.0
111080302,807,1004472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111080302,807,1005495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111080302,807,1006231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,36.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0,7.0,4.0,3.0,0.0,3.0,36.0,12.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,60.0,0.0,1.0,0.0,-4.0,-4.0
111080302,807,1007219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,13.0,1.0,1.0,4.0,5.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,60.0,0.0,85.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,13.0,4.0,1.0,0.0,1.0,85.0,14.0,0.0,4.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,4.0,60.0,0.0,1.0,5.0,-4.0,-4.0
111080302,807,1007220,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,7.0,1.0,1.0,2.0,3.0,27.0,13.0,26.0,1.0,0.0,5.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,0.0,24.5,0.0,2.0,26.0,7.0,1.0,0.0,5.0,20.0,4.0,0.0,0.0,0.0,24.5,7.0,5.0,2.0,0.0,0.0,0.0,20.0,0.0,11.0,27.0,0.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,1.0,0.0,26.0,1.0,0.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3.0,4.0,60.0,13.0,1.0,0.0,-4.0,-4.0
111080302,807,1007306,14.0,3.0,14.0,3.0,2.0,3.0,1.0,0.0,0.0,17.0,0.0,3.0,0.0,0.0,1.0,1.0,37.0,10.0,16.0,0.0,0.0,5.0,12.0,1.0,9.0,17.0,4.0,12.0,1.0,13.0,0.0,0.0,51.5,0.0,40.5,1.0,0.0,16.0,4.0,4.0,14.0,5.0,42.0,4.0,0.0,0.0,0.0,47.18446601941747,4.660194174757281,5.825242718446601,1.1650485436893203,1.1650485436893203,13.980582524271844,16.310679611650485,48.932038834951456,4.660194174757281,10.485436893203882,43.10679611650485,3.495145631067961,19.805825242718445,1.1650485436893203,16.310679611650485,15.145631067961164,0.0,1.1650485436893203,13.980582524271844,0.0,0.0,3.495145631067961,0.0,0.0,0.0,0.0,1.1650485436893203,18.640776699029125,0.0,0.0,18.640776699029125,3.495145631067961,16.310679611650485,3.495145631067961,0.0,0.0,2.3300970873786406,5.825242718446601,19.805825242718445,1.1650485436893203,4.660194174757281,59.99999999999999,11.650485436893202,4.660194174757281,0.0,-3.0,-3.495145631067961
111080302,807,1009721,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,8.5,0.0,5.5,0.0,0.0,3.0,0.0,1.0,3.0,1.0,5.0,2.0,0.0,0.0,0.0,38.8235294117647,0.0,7.0588235294117645,0.0,7.0588235294117645,7.0588235294117645,21.176470588235293,35.294117647058826,7.0588235294117645,14.117647058823529,42.35294117647059,14.117647058823529,7.0588235294117645,0.0,7.0588235294117645,14.117647058823529,0.0,7.0588235294117645,7.0588235294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.176470588235293,0.0,0.0,21.176470588235293,14.117647058823529,7.0588235294117645,0.0,0.0,0.0,0.0,7.0588235294117645,21.176470588235293,0.0,14.117647058823529,60.0,14.117647058823529,7.0588235294117645,0.0,-1.0,-7.0588235294117645
