matchId,squadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
111080302,807,57.0,5.0,57.0,5.0,6.0,5.0,1.0,0.0,3.0,51.0,65.0,46.0,4.0,4.0,15.0,19.0,165.0,55.0,93.0,15.0,67.0,25.0,50.0,2.0,48.0,62.0,10.0,50.0,2.0,52.0,35.0,10.0,7.0,4.0,7.0,0.0,50.0,380.5,7.0,3.0,93.0,53.0,14.0,54.0,25.0,87.0,10.0,51.0,0.0,29.0,5.0,87.0,59.77011494252874,58.88888888888889,0.8812260536398497
111080302,8119,55.0,7.0,55.0,7.0,4.0,3.0,0.0,1.0,0.0,45.0,60.0,54.0,2.0,2.0,15.0,17.0,142.0,56.0,68.0,7.0,71.0,23.0,48.0,5.0,49.0,62.0,9.0,48.0,5.0,53.0,32.0,5.0,16.0,7.0,4.0,0.0,22.0,302.5,19.0,2.0,68.0,73.0,15.0,58.0,24.0,90.0,3.0,49.0,0.0,64.0,2.0,90.0,58.88888888888889,59.77011494252874,-0.8812260536398497
