matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
98181401,802,4,8,0,0,1,53,43,1,20,186,66,5,42,59,5,54,41,4,8,4,0,16,3,4,118,59,7,76,4,45,0,20,75.24752475247524,71.05263157894737,72.94117647058823,-1.888544891640862
98181401,805,4,4,0,0,3,57,33,2,7,217,73,7,41,68,6,62,45,6,10,5,0,11,1,2,130,44,13,85,3,55,0,18,84.15841584158416,72.94117647058823,71.05263157894737,1.888544891640862
