matchId,playerId,squadId,minutesPlayed
98181401,80540,802,60.0
98181401,80198,802,53.85
98181401,80699,802,45.166666666666664
98181401,80028,802,60.6
98181401,80223,802,53.85
98181401,80524,802,53.85
98181401,80428,802,60.0
98181401,80646,802,0.0
98181401,997432,802,6.75
98181401,80565,802,6.75
98181401,80526,802,15.433333333333334
98181401,80247,802,6.75
98181401,80054,805,60.0
98181401,80100,805,60.0
98181401,80700,805,60.0
98181401,80535,805,60.0
98181401,80304,805,30.066666666666666
98181401,80708,805,30.066666666666666
98181401,80192,805,60.6
98181401,1003472,805,0.0
98181401,80604,805,30.533333333333335
98181401,1004465,805,0.0
98181401,998998,805,0.0
98181401,1001698,805,30.533333333333335
