matchId,squadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,minutesPlayed,badHandsPer60,badPassesPer60,blockedPer60,blocksPer60,breaksPer60,centrePassReceivesPer60,contactPenaltiesPer60,defensiveReboundsPer60,deflectionsPer60,feedsPer60,gainPer60,goalAssistsPer60,goalAttemptsPer60,goalMissesPer60,goalsPer60,interceptsPer60,missedGoalTurnoverPer60,obstructionPenaltiesPer60,offensiveReboundsPer60,offsidesPer60,penaltiesPer60,pickupsPer60,reboundsPer60,tossUpWinPer60,turnoversPer60,plusMinus,plusMinusPer60
90840303,803,80058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
90840303,803,80098,0,1,0,0,3,3,12,0,2,0,1,0,0,0,0,0,0,5,0,0,17,2,0,0,1,0.0,,inf,,,inf,inf,inf,,inf,,inf,,,,,,,inf,,,inf,inf,,,inf,,
90840303,803,80099,0,0,0,0,0,0,12,2,5,0,5,0,0,0,0,1,0,2,0,0,14,4,2,0,0,64.7,0.0,0.0,0.0,0.0,0.0,0.0,11.128284389489954,1.8547140649149922,4.636785162287481,0.0,4.636785162287481,0.0,0.0,0.0,0.0,0.9273570324574961,0.0,1.8547140649149922,0.0,0.0,12.982998454404946,3.7094281298299845,1.8547140649149922,0.0,0.0,6.0,5.564142194744977
90840303,803,80109,0,0,0,0,0,4,5,0,5,15,3,6,0,0,0,1,0,1,0,1,6,1,0,0,1,64.7,0.0,0.0,0.0,0.0,0.0,3.7094281298299845,4.636785162287481,0.0,4.636785162287481,13.910355486862441,2.7820710973724885,5.564142194744977,0.0,0.0,0.0,0.9273570324574961,0.0,0.9273570324574961,0.0,0.9273570324574961,5.564142194744977,0.9273570324574961,0.0,0.0,0.9273570324574961,6.0,5.564142194744977
90840303,803,80111,3,1,1,0,0,0,2,0,2,9,1,7,27,2,25,0,0,0,1,0,2,1,1,0,8,64.7,2.7820710973724885,0.9273570324574961,0.9273570324574961,0.0,0.0,0.0,1.8547140649149922,0.0,1.8547140649149922,8.346213292117465,0.9273570324574961,6.491499227202473,25.038639876352395,1.8547140649149922,23.183925811437405,0.0,0.0,0.0,0.9273570324574961,0.0,1.8547140649149922,0.9273570324574961,0.9273570324574961,0.0,7.418856259659969,6.0,5.564142194744977
90840303,803,80127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.564142194744977
90840303,803,80154,2,1,0,0,1,12,3,0,0,22,0,4,0,0,0,0,0,1,0,0,4,2,0,0,6,64.7,1.8547140649149922,0.9273570324574961,0.0,0.0,0.9273570324574961,11.128284389489954,2.7820710973724885,0.0,0.0,20.401854714064914,0.0,3.7094281298299845,0.0,0.0,0.0,0.0,0.0,0.9273570324574961,0.0,0.0,3.7094281298299845,1.8547140649149922,0.0,0.0,5.564142194744977,6.0,5.564142194744977
90840303,803,80156,1,1,0,0,1,15,1,0,0,6,1,2,31,3,28,1,0,0,0,0,1,0,0,0,4,64.7,0.9273570324574961,0.9273570324574961,0.0,0.0,0.9273570324574961,13.910355486862441,0.9273570324574961,0.0,0.0,5.564142194744977,0.9273570324574961,1.8547140649149922,28.74806800618238,2.7820710973724885,25.965996908809892,0.9273570324574961,0.0,0.0,0.0,0.0,0.9273570324574961,0.0,0.0,0.0,3.7094281298299845,6.0,5.564142194744977
90840303,803,80175,0,0,0,0,0,0,3,0,1,6,1,1,0,0,0,0,0,1,0,0,4,0,0,0,2,7.883333333333334,0.0,0.0,0.0,0.0,0.0,0.0,22.832980972515855,0.0,7.6109936575052854,45.66596194503171,7.6109936575052854,7.6109936575052854,0.0,0.0,0.0,0.0,0.0,7.6109936575052854,0.0,0.0,30.443974630021142,0.0,0.0,0.0,15.221987315010571,4.0,30.443974630021142
90840303,803,80403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
