matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
80290103,805,3,9,0,4,1,54,78,2,17,124,57,7,27,58,10,48,0,0,0,5,0,18,0,1,57,99,7,78,2,0,0,20,61.49802890932983,61.53846153846154,67.05882352941175,-5.520361990950214
80290103,809,3,5,4,0,0,51,47,5,11,149,66,11,32,74,17,57,0,0,0,4,0,12,5,0,66,61,17,85,10,0,0,16,67.01708278580816,67.05882352941175,61.53846153846154,5.520361990950214
