matchId,playerId,squadId,startingPos,startingTime,finishPos,finishTime,duration
80050401,80058,803,GA,0,GS,911,911
80050401,80058,803,GS,911,GS,3640,2729
80050401,80030,803,GS,0,GA,911,911
80050401,80030,803,GA,911,GA,3640,2729
80050401,80170,803,WA,0,WA,3640,3640
80050401,80154,803,C,0,C,3640,3640
80050401,80037,803,WD,0,WD,3640,3640
80050401,80160,803,S,0,GD,3170,3170
80050401,80160,803,GD,3170,GD,3640,470
80050401,80159,803,GK,0,GD,1819,1819
80050401,80159,803,GD,1819,GK,2061,242
80050401,80159,803,GK,2061,GK,3640,1579
80050401,80167,803,S,0,S,3640,3640
80050401,80024,803,GD,0,GK,1819,1819
80050401,80024,803,GK,1819,GD,2061,242
80050401,80024,803,GD,2061,S,3170,1109
80050401,80024,803,S,3170,S,3640,470
80050401,80166,803,S,0,S,3640,3640
80050401,80172,803,S,0,S,3640,3640
80050401,80036,803,S,0,S,3640,3640
80050401,80113,810,GS,0,GS,3640,3640
80050401,80130,810,GA,0,GA,3640,3640
80050401,80122,810,S,0,WA,1819,1819
80050401,80122,810,WA,1819,WA,3640,1821
80050401,80041,810,WA,0,C,1819,1819
80050401,80041,810,C,1819,C,3640,1821
80050401,80132,810,S,0,WD,1819,1819
80050401,80132,810,WD,1819,WD,3640,1821
80050401,80044,810,WD,0,GD,1819,1819
80050401,80044,810,GD,1819,GD,3640,1821
80050401,80133,810,GD,0,S,1819,1819
80050401,80133,810,S,1819,GK,2439,620
80050401,80133,810,GK,2439,GK,3640,1201
80050401,80126,810,S,0,S,3640,3640
80050401,80131,810,GK,0,S,2439,2439
80050401,80131,810,S,2439,S,3640,1201
80050401,80165,810,S,0,S,3640,3640
80050401,80152,810,C,0,S,1819,1819
80050401,80152,810,S,1819,S,3640,1821
80050401,80135,810,S,0,S,3640,3640
