matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60
117070201,8118,1013629,1019169,1022764,80701,1022763,1001803,1013638,0,824,0,12,0,14,824,-2,-8.737864077669903
117070201,8118,1013629,1019169,1022764,80701,1019170,1001803,1013638,824,1200,12,17,14,22,376,-3,-28.723404255319153
117070201,8118,1009743,80150,1022764,1001356,1022763,1019170,1001803,1200,1579,17,23,22,29,379,-1,-9.49868073878628
117070201,8118,1009743,80150,1025014,1001356,1022763,1019170,1001803,1579,1800,23,25,29,35,221,-4,-65.15837104072399
117070201,8118,1009743,80150,1025014,1001356,1022764,1019170,1001803,1800,2004,25,27,35,36,204,1,17.647058823529413
117070201,8118,80150,1009743,1025014,1001356,1022764,1019170,1001803,2004,2400,27,38,36,48,396,-1,-9.090909090909092
117070201,8119,1010545,1001711,80575,1004473,80299,1011747,80010,0,1200,0,22,0,17,1200,5,15.0
117070201,8119,1010545,1001711,994225,80575,80299,1011747,80010,1200,1726,22,32,17,25,526,2,13.688212927756652
117070201,8119,1010545,1014126,994225,80575,80299,1011747,80010,1726,2004,32,36,25,27,278,2,25.899280575539567
117070201,8119,1010545,1014126,1004473,80575,80299,1011747,80010,2004,2362,36,45,27,36,358,0,0.0
117070201,8119,1010545,1014126,1004473,80575,1026855,1011747,80010,2362,2400,45,48,36,38,38,1,94.73684210526316
