matchId,squadId,playerId,period,periodSeconds,distanceCode,positionCode,scoreName,scorePoints,matchSeconds,homeSquadScore,awaySquadScore,scoreDifferential
117070201,8119,1010545,1,35,0,2,goal,1,35,0,1,-1
117070201,8119,1001711,1,71,3,3,goal,1,71,0,2,-2
117070201,8118,1013629,1,120,3,3,goal,1,120,1,2,-1
117070201,8119,1010545,1,133,0,0,goal,1,133,1,3,-2
117070201,8118,1013629,1,166,3,3,goal,1,166,2,3,-1
117070201,8119,1010545,1,181,3,3,goal,1,181,2,4,-2
117070201,8118,1013629,1,207,0,0,goal,1,207,3,4,-1
117070201,8119,1010545,1,221,3,1,goal,1,221,3,5,-2
117070201,8118,1013629,1,251,0,0,goal,1,251,4,5,-1
117070201,8119,1010545,1,274,0,1,goal,1,274,4,6,-2
117070201,8118,1019169,1,298,3,1,goal,1,298,5,6,-1
117070201,8119,1010545,1,323,3,1,goal,1,323,5,7,-2
117070201,8119,1010545,1,357,3,1,goal,1,357,5,8,-3
117070201,8119,1010545,1,392,3,1,goal,1,392,5,9,-4
117070201,8118,1019169,1,416,0,1,miss,0,416,5,9,-4
117070201,8118,1019169,1,421,0,1,goal,1,421,6,9,-3
117070201,8118,1019169,1,475,1,0,2pt Miss,0,475,6,9,-3
117070201,8119,1010545,1,494,3,1,goal,1,494,6,10,-4
117070201,8118,1013629,1,513,1,1,2pt Goal,2,513,8,10,-2
117070201,8118,1013629,1,560,1,1,2pt Miss,0,560,8,10,-2
117070201,8118,1019169,1,567,0,0,goal,1,567,9,10,-1
117070201,8118,1019169,1,585,0,1,goal,1,585,10,10,0
117070201,8119,1010545,2,37,0,1,goal,1,637,10,11,-1
117070201,8119,1010545,2,72,3,1,goal,1,672,10,12,-2
117070201,8118,1013629,2,103,3,1,goal,1,703,11,12,-1
117070201,8119,1001711,2,122,0,1,miss,0,722,11,12,-1
117070201,8119,1010545,2,126,0,1,goal,1,726,11,13,-2
117070201,8118,1013629,2,187,3,3,goal,1,787,12,13,-1
117070201,8119,1001711,2,207,0,0,goal,1,807,12,14,-2
117070201,8118,1013629,2,251,3,3,goal,1,851,13,14,-1
117070201,8119,1010545,2,280,3,1,miss,0,880,13,14,-1
117070201,8119,1010545,2,291,3,1,goal,1,891,13,15,-2
117070201,8119,1010545,2,329,3,3,goal,1,929,13,16,-3
117070201,8119,1010545,2,345,3,3,goal,1,945,13,17,-4
117070201,8119,1010545,2,376,3,1,goal,1,976,13,18,-5
117070201,8118,1019169,2,422,0,1,goal,1,1022,14,18,-4
117070201,8118,1013629,2,452,1,0,2pt Miss,0,1052,14,18,-4
117070201,8119,1010545,2,470,0,0,goal,1,1070,14,19,-5
117070201,8119,1001711,2,498,0,1,goal,1,1098,14,20,-6
117070201,8118,1019169,2,523,0,0,goal,1,1123,15,20,-5
117070201,8119,1010545,2,537,3,1,goal,1,1137,15,21,-6
117070201,8118,1019169,2,550,1,1,2pt Goal,2,1150,17,21,-4
117070201,8119,1001711,2,572,1,1,2pt Miss,0,1172,17,21,-4
117070201,8119,1010545,2,594,0,1,goal,1,1194,17,22,-5
