matchId,squadId,oppSquadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,minutesPlayed,feedsPer60,offsidesPer60,breaksPer60,deflectionsPer60,tossUpWinPer60,pickupsPer60,penaltiesPer60,badPassesPer60,badHandsPer60,goalAssistsPer60,goalMissesPer60,contactPenaltiesPer60,blockedPer60,centrePassReceivesPer60,obstructionPenaltiesPer60,blocksPer60,gainPer60,goalsPer60,reboundsPer60,defensiveReboundsPer60,missedGoalTurnoverPer60,turnoversPer60,offensiveReboundsPer60,interceptsPer60,goalAttemptsPer60,plusMinus,plusMinusPer60
80050503,803,805,80024,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,6,0,1,12,2,0,0,0,56.8,0.0,1.0563380281690142,0.0,0.0,0.0,2.1126760563380285,12.676056338028172,0.0,0.0,0.0,0.0,6.338028169014086,0.0,7.3943661971831,6.338028169014086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0563380281690142
80050503,803,805,80030,1,0,0,0,0,1,1,0,0,8,0,5,25,7,18,0,0,0,1,0,1,2,1,0,1,55.233333333333334,8.690404345202172,0.0,0.0,0.0,0.0,2.172601086300543,1.0863005431502715,0.0,1.0863005431502715,5.431502715751357,7.604103802051901,1.0863005431502715,0.0,1.0863005431502715,0.0,0.0,0.0,19.553409776704886,1.0863005431502715,0.0,0.0,1.0863005431502715,1.0863005431502715,0.0,27.157513578756788,-6.0,-6.517803258901629
80050503,803,805,80036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
80050503,803,805,80037,0,0,0,0,0,11,10,2,5,0,0,0,0,0,0,0,0,1,0,0,11,2,2,0,1,74.66666666666667,0.0,0.0,0.0,4.017857142857142,0.0,1.607142857142857,8.839285714285714,0.0,0.0,0.0,0.0,8.035714285714285,0.0,8.839285714285714,0.8035714285714285,0.0,0.0,0.0,1.607142857142857,1.607142857142857,0.0,0.8035714285714285,0.0,0.0,0.0,-1.0,-0.8035714285714285
80050503,803,805,80058,1,1,0,0,0,9,6,0,1,3,0,1,48,9,39,0,0,3,1,0,9,0,1,0,3,74.66666666666667,2.4107142857142856,0.0,0.0,0.8035714285714285,0.0,0.0,7.232142857142857,0.8035714285714285,0.8035714285714285,0.8035714285714285,7.232142857142857,4.821428571428571,0.0,7.232142857142857,2.4107142857142856,0.0,0.0,31.33928571428571,0.8035714285714285,0.0,0.0,2.4107142857142856,0.8035714285714285,0.0,38.57142857142857,-1.0,-0.8035714285714285
80050503,803,805,80154,1,1,0,0,0,0,6,0,2,23,0,10,0,0,0,2,0,3,0,2,9,2,0,0,2,74.66666666666667,18.482142857142854,1.607142857142857,0.0,1.607142857142857,0.0,1.607142857142857,7.232142857142857,0.8035714285714285,0.8035714285714285,8.035714285714285,0.0,4.821428571428571,0.0,0.0,2.4107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,1.607142857142857,0.0,1.607142857142857,0.0,-1.0,-0.8035714285714285
80050503,803,805,80159,0,1,0,0,0,0,14,4,6,0,0,0,0,0,0,3,0,3,0,0,17,2,4,0,1,74.66666666666667,0.0,0.0,0.0,4.821428571428571,0.0,1.607142857142857,13.660714285714285,0.8035714285714285,0.0,0.0,0.0,11.249999999999998,0.0,0.0,2.4107142857142856,0.0,0.0,0.0,3.214285714285714,3.214285714285714,0.0,0.8035714285714285,0.0,2.4107142857142856,0.0,-1.0,-0.8035714285714285
80050503,803,805,80160,0,1,0,0,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,17.866666666666667,0.0,0.0,0.0,6.716417910447761,0.0,0.0,10.074626865671641,3.3582089552238803,0.0,0.0,0.0,10.074626865671641,0.0,6.716417910447761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3582089552238803,0.0,0.0,0.0,-2.0,-6.716417910447761
80050503,803,805,80166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
80050503,803,805,80167,0,3,0,0,0,0,1,0,0,6,0,5,5,2,3,0,0,0,2,0,1,0,2,0,3,19.433333333333334,18.524871355060036,0.0,0.0,0.0,0.0,0.0,3.0874785591766725,9.262435677530018,0.0,15.437392795883362,6.174957118353345,3.0874785591766725,0.0,0.0,0.0,0.0,0.0,9.262435677530018,6.174957118353345,0.0,0.0,9.262435677530018,6.174957118353345,0.0,15.437392795883362,5.0,15.437392795883362
