matchId,squadId,oppSquadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,minutesPlayed,feedsPer60,offsidesPer60,breaksPer60,deflectionsPer60,tossUpWinPer60,pickupsPer60,penaltiesPer60,badPassesPer60,badHandsPer60,goalAssistsPer60,goalMissesPer60,contactPenaltiesPer60,blockedPer60,centrePassReceivesPer60,obstructionPenaltiesPer60,blocksPer60,gainPer60,goalsPer60,reboundsPer60,defensiveReboundsPer60,missedGoalTurnoverPer60,turnoversPer60,offensiveReboundsPer60,interceptsPer60,goalAttemptsPer60,plusMinus,plusMinusPer60
80121002,801,807,80001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
80121002,801,807,80002,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,2,0,1,6,0,0,0,0,15.1,0.0,3.9735099337748347,0.0,11.920529801324504,0.0,0.0,23.841059602649008,0.0,0.0,0.0,0.0,15.894039735099339,0.0,0.0,7.9470198675496695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-19.867549668874172
80121002,801,807,80003,2,2,0,0,0,9,3,0,0,12,0,5,21,6,15,0,0,0,1,1,3,1,1,0,4,60.0,12.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,5.0,6.0,3.0,0.0,9.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,4.0,1.0,0.0,21.0,2.0,2.0
80121002,801,807,80006,0,3,0,0,0,14,9,2,7,0,5,0,0,0,0,1,0,0,0,0,9,3,2,0,3,60.0,0.0,0.0,0.0,7.0,0.0,3.0,9.0,3.0,0.0,0.0,0.0,9.0,0.0,14.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,2.0,2.0
80121002,801,807,80010,0,0,0,0,0,0,11,2,9,0,9,0,0,0,0,3,0,2,0,0,13,5,2,0,0,60.0,0.0,0.0,0.0,9.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,9.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0
80121002,801,807,80014,0,0,0,0,0,0,6,0,2,28,2,7,0,0,0,1,0,1,0,0,7,3,0,0,0,60.0,28.0,0.0,0.0,2.0,0.0,3.0,7.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0
80121002,801,807,80015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
80121002,801,807,80048,0,1,0,0,0,5,8,0,3,0,3,0,0,0,0,2,0,3,0,1,11,2,0,0,1,45.333333333333336,0.0,1.3235294117647058,0.0,3.9705882352941178,0.0,2.6470588235294117,14.558823529411764,1.3235294117647058,0.0,0.0,0.0,10.588235294117647,0.0,6.617647058823529,3.9705882352941178,0.0,3.9705882352941178,0.0,0.0,0.0,0.0,1.3235294117647058,0.0,2.6470588235294117,0.0,7.0,9.26470588235294
80121002,801,807,80067,0,2,0,0,0,21,3,0,2,35,0,13,0,0,0,0,0,0,0,0,3,0,0,0,2,60.0,35.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,13.0,0.0,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0
80121002,801,807,80165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
