matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
95631004,802,5,8,0,0,1,43,49,2,11,60,4,28,65,12,53,0,0,0,2,0,8,5,1,57,11,7,0,0,24,84,82.91746641074856,63.095238095238095,65.59139784946237,-2.496159754224273
95631004,805,4,7,0,0,6,48,59,3,14,92,11,38,71,10,61,0,0,0,8,0,12,2,5,72,11,5,0,0,24,93,91.80148066904304,65.59139784946237,63.095238095238095,2.496159754224273
