matchId,squadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,quartersPlayed,rebounds,tossUpWin,turnovers,badHandsPer60,badPassesPer60,blockedPer60,blocksPer60,breaksPer60,centrePassReceivesPer60,contactPenaltiesPer60,defensiveReboundsPer60,deflectionsPer60,feedsPer60,gainPer60,goalAssistsPer60,goalAttemptsPer60,goalMissesPer60,goalsPer60,interceptsPer60,minutesPlayedPer60,missedGoalTurnoverPer60,obstructionPenaltiesPer60,offensiveReboundsPer60,offsidesPer60,penaltiesPer60,pickupsPer60,quartersPlayedPer60,reboundsPer60,tossUpWinPer60,turnoversPer60,plusMinus,plusMinusPer60
95631004,802,80020,0,2,0,0,0,3,5,0,0,0,0,0,0,0,0,0,35.63333333333333,0,1,0,0,6,1,3,0,0,2,0.0,3.3676333021515434,0.0,0.0,0.0,5.051449953227316,8.419083255378858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1.6838166510757717,0.0,0.0,10.102899906454631,1.6838166510757717,5.051449953227316,0.0,0.0,3.3676333021515434,-8.0,-13.470533208606174
95631004,802,80028,0,1,0,0,0,8,4,0,1,27,0,9,0,0,0,0,60.78333333333333,0,3,0,0,7,3,4,0,0,1,0.0,0.9871126953660543,0.0,0.0,0.0,7.896901562928434,3.948450781464217,0.0,0.9871126953660543,26.652042774883466,0.0,8.884014258294489,0.0,0.0,0.0,0.0,60.0,0.0,2.961338086098163,0.0,0.0,6.90978886756238,2.961338086098163,3.948450781464217,0.0,0.0,0.9871126953660543,-8.0,-7.896901562928434
95631004,802,80107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95631004,802,80198,1,3,0,0,0,9,3,0,0,4,0,3,14,5,9,0,30.166666666666668,0,0,1,1,3,0,2,1,0,6,1.988950276243094,5.966850828729282,0.0,0.0,0.0,17.900552486187845,5.966850828729282,0.0,0.0,7.955801104972376,0.0,5.966850828729282,27.845303867403317,9.94475138121547,17.900552486187845,0.0,60.0,0.0,0.0,1.988950276243094,1.988950276243094,5.966850828729282,0.0,3.977900552486188,1.988950276243094,0.0,11.933701657458563,-8.0,-15.911602209944752
95631004,802,80223,0,0,0,0,1,10,3,0,5,1,0,1,0,0,0,0,60.0,0,0,0,0,3,1,4,0,0,0,0.0,0.0,0.0,0.0,1.0,10.0,3.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,-8.0,-8.0
95631004,802,80247,1,1,0,0,0,3,9,1,3,0,3,0,0,0,0,2,32.0,0,1,0,0,10,1,2,1,0,2,1.875,1.875,0.0,0.0,0.0,5.625,16.875,1.875,5.625,0.0,5.625,0.0,0.0,0.0,0.0,3.75,60.0,0.0,1.875,0.0,0.0,18.75,1.875,3.75,1.875,0.0,3.75,-1.0,-1.875
95631004,802,80428,0,0,0,0,0,0,16,1,2,0,1,0,0,0,0,0,53.93333333333333,0,2,0,0,18,0,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.799752781211374,1.112484548825711,2.224969097651422,0.0,1.112484548825711,0.0,0.0,0.0,0.0,0.0,60.00000000000001,0.0,2.224969097651422,0.0,0.0,20.024721878862795,0.0,4.449938195302844,1.112484548825711,0.0,0.0,-7.0,-7.787391841779977
95631004,802,80524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95631004,802,80540,2,0,0,0,0,0,1,0,0,3,0,0,43,3,40,0,60.0,0,0,4,0,1,2,4,4,0,4,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,43.0,3.0,40.0,0.0,60.0,0.0,0.0,4.0,0.0,1.0,2.0,4.0,4.0,0.0,4.0,-8.0,-8.0
95631004,802,80565,0,0,0,0,0,5,1,0,0,10,0,6,8,4,4,0,30.616666666666667,0,1,0,0,2,1,2,0,0,2,0.0,0.0,0.0,0.0,0.0,9.79858464888405,1.95971692977681,0.0,0.0,19.5971692977681,0.0,11.75830157866086,15.67773543821448,7.83886771910724,7.83886771910724,0.0,60.0,0.0,1.95971692977681,0.0,0.0,3.91943385955362,1.95971692977681,3.91943385955362,0.0,0.0,3.91943385955362,0.0,0.0
